Token ID	Token	Lemma	POS	Sense	Token ID IT	Token IT	Lemma IT	POS IT	Sense IT
d002.s008.t009	,		X		i002.s008.t012	,	,	PUNCT	
d002.s008.t010	a		X		i002.s008.t013	una	uno	DET	
d002.s008.t013	tab	tab	N	bn:00120018n	i002.s008.t014	scheda	scheda	NOUN	bn:00120018n
d002.s008.t012	Graph	graph	N	bn:00041412n	i002.s008.t015	Grafico	Grafico	ADJ	bn:00041412n
d002.s008.t011	2D	2d	N		i002.s008.t016	2D	2D	ADJ	
d002.s008.t014	,		X		i002.s008.t017	,	,	PUNCT	
d002.s008.t015	a		X		i002.s008.t018	una	uno	DET	
d002.s008.t018	tab	tab	N	bn:00120018n	i002.s008.t019	scheda	scheda	NOUN	bn:00120018n
d002.s008.t017	Graph	graph	N	bn:00041412n	i002.s008.t020	Grafico	grafico	ADJ	bn:00041412n
d002.s008.t016	3D	3d	N	bn:00000102n	i002.s008.t021	3D	3D	PROPN	bn:00000102n
d002.s008.t019	and		X		i002.s008.t022	e	e	CCONJ	
d002.s008.t020	a		X		i002.s008.t023	una	uno	DET	
d002.s008.t022	tab	tab	N	bn:00120018n	i002.s008.t024	scheda	scheda	NOUN	bn:00120018n
d002.s008.t021	Dictionary	dictionary	N	bn:00026967n	i002.s008.t025	Dizionario	Dizionario	NOUN	bn:00026967n
d002.s008.t023	.		X		i002.s008.t026	.	.	PUNCT	
d002.s009.t001	Below	below	R	bn:00114401r	i002.s009.t001	Sotto	sotto	ADP	bn:00114401r
d002.s009.t002	these		X		i002.s009.t002	queste	questo	DET	
d002.s009.t003	tabs	tab	N	bn:00120018n	i002.s009.t003	schede	scheda	NOUN	bn:00120018n
d002.s009.t006	find	find	V	bn:00086708v	i002.s009.t004	troverai	troverai	VERB	bn:00086708v
d002.s009.t007	an		X		i002.s009.t005	un	uno	DET	
d002.s009.t009	field	field	N	bn:00034274n	i002.s009.t006	campo	campo	NOUN	bn:00034274n
d002.s009.t008	input	input	N	bn:00046850n	i002.s009.t008	input	input	NOUN	bn:00046850n
d002.s009.t010	to		X		i002.s009.t009	per	per	ADP	
d002.s009.t011	type	type	V	bn:00095295v	i002.s009.t010	digitare	digitare	VERB	bn:00095295v
d002.s009.t013	functions	function	N	bn:00036821n	i002.s009.t010➕i002.s009.t013	digitare➕funzioni	digitare	VERB➕NOUN	bn:00036821n
d002.s009.t012	your		X		i002.s009.t012	tue	tuo	DET	
d002.s009.t014	or		X		i002.s009.t014	o	o	CCONJ	
d002.s009.t015	do	do	V	bn:00087107v	i002.s009.t015	eseguire	eseguire	VERB	bn:00087107v
d002.s009.t016	your		X		i002.s009.t017	tuoi	tuo	DET	
d002.s009.t017	calculations	calculation	N	bn:00014688n	i002.s009.t018	calcoli	calcolo	NOUN	bn:00014688n
d002.s009.t018	.		X		i002.s009.t019	.	.	PUNCT	
d002.s010.t001	If		X		i002.s010.t001	Se	se	SCONJ	
d002.s010.t003	want	want	V	bn:00086682v	i002.s010.t002	vogliamo	volere	AUX	bn:00086682v
d002.s010.t005	understand	understand	V	bn:00092443v	i002.s010.t003	capire	capire	VERB	bn:00092443v
d002.s010.t006	how		X		i002.s010.t004	come	come	SCONJ	
d002.s010.t008	works	work	V	bn:00088629v	i002.s010.t005	funziona	funzionare	VERB	bn:00088629v
d002.s010.t009	,		X		i002.s010.t006	,	,	PUNCT	
d002.s010.t010	the		X		i002.s010.t007	la	il	DET	
d002.s010.t012	thing	thing	N	bn:00076919n	i002.s010.t008	cosa	cosa	NOUN	bn:00076919n
d002.s010.t011	best	good	J	bn:00098274a	i002.s010.t009	migliore	migliore	ADJ	bn:00098274a
d002.s010.t004	to		X		i002.s010.t010	che	che	PRON	
d002.s010.t013	we		X		i002.s010.t011	possiamo	potere	AUX	
d002.s010.t015	do	do	V	bn:00087107v	i002.s010.t012	fare	fare	VERB	bn:00087107v
d002.s010.t016	is	be	V		i002.s010.t013	è	essere	AUX	
d002.s010.t018	realize	realize	V	bn:00082472v	i002.s010.t014	renderci	rendere ci	VERB	bn:00082472v
d002.s010.t019	that		X		i002.s010.t016	che	che	SCONJ	
d002.s010.t020	our		X		i002.s010.t018	nostro	nostro	DET	
d002.s010.t021	input	input	N	bn:00046850n	i002.s010.t019	input	inpute	NOUN	bn:00046850n
d002.s010.t022	is	be	V		i002.s010.t020	viene	venire	AUX	
d002.s010.t024	converted	convert	V	bn:00084772v	i002.s010.t021	convertito	convertire	VERB	bn:00084772v
d002.s010.t025	into		X		i002.s010.t022	in	in	ADP	
d002.s010.t026	MathML	mathml	N	bn:03313895n	i002.s010.t023	MathML	MathML	PROPN	bn:03313895n
d002.s010.t027	although		X		i002.s010.t024	sebbene	sebbene	SCONJ	
d002.s010.t030	not	not	R	bn:00116360r	i002.s010.t025	non	non	ADV	bn:00116360r
d002.s010.t029	is	be	V		i002.s010.t026	sia	essere	AUX	
d002.s010.t031	necessary	necessary	J	bn:00107182a	i002.s010.t027	necessario	necessario	ADJ	bn:00107182a
d002.s010.t033	know	know	V	bn:00085261v	i002.s010.t028	conoscere	conoscere	VERB	bn:00085261v
d002.s010.t032	to		X		i002.s010.t029	il	il	DET	
d002.s010.t034	MathML	mathml	N	bn:03313895n	i002.s010.t030	MathML	MathML	PROPN	bn:03313895n
d002.s010.t035	.		X		i002.s010.t031	.	.	PUNCT	
d002.s011.t001	I		X		i002.s011.t001	Ho	avere	AUX	
d002.s011.t002	have	have	V		i002.s011.t002	basato	basare	VERB	
d002.s011.t003	based	base	V	bn:00083141v	i002.s011.t002	basato	basare	VERB	bn:00083141v
d002.s011.t004	the		X		i002.s011.t003	la	il	DET	
d002.s011.t005	syntax	syntax	N	bn:02561609n	i002.s011.t004	sintassi	sintassi	NOUN	bn:02561609n
d002.s011.t006	basically	basically	R	bn:00114508r	i002.s011.t005	fondamentalmente	fondamentalmente	ADV	bn:00114508r
d002.s011.t007	on		X		i002.s011.t006	sul	su il	ADP	
d002.s011.t008	common	common	J	bn:00100090a	i002.s011.t007	buon	buono	ADJ	bn:00100090a
d002.s011.t009	sense	sense	N	bn:00021164n	i002.s011.t008	senso	senso	NOUN	bn:00021164n
d002.s011.t010	,		X		i002.s011.t009	,	,	PUNCT	
d002.s011.t013	not	not	R	bn:00116360r	i002.s011.t010	non	non	ADV	bn:00116360r
d002.s011.t012	should		X		i002.s011.t011	dovrebbe	dovere	AUX	
d002.s011.t014	be	be	V		i002.s011.t012	essere	essere	AUX	
d002.s011.t015	hard	hard	J	bn:00101358a	i002.s011.t013	difficile	difficile	ADJ	bn:00101358a
d002.s011.t016	for		X		i002.s011.t014	per	per	ADP	
d002.s011.t017	anyone	anyone	N	bn:02268723n	i002.s011.t015	nessuno	nessuno	PRON	bn:02268723n
d002.s011.t018	.		X		i002.s011.t016	.	.	PUNCT	
d002.s012.t001	I		X		i002.s012.t001	Ho	avere	AUX	
d002.s012.t003	looked	look	V	bn:00090448v	i002.s012.t002	osservato	osservare	VERB	bn:00090448v
d002.s012.t004	closely	closely	R	bn:00114748r	i002.s012.t003	attentamente	attentamente	ADV	bn:00114748r
d002.s012.t010	syntax	syntax	N	bn:02561609n	i002.s012.t005	sintassi	sintassi	NOUN	bn:02561609n
d002.s012.t005	to		X		i002.s012.t006	di	di	ADP	
d002.s012.t006	maxima	maxima	N	bn:03857246n	i002.s012.t007	Maxima	Maxima	PROPN	bn:03857246n
d002.s012.t008	maple	maple	N	bn:03668936n	i002.s012.t007➕i002.s012.t009	Maxima➕Maple	Maxima	PROPN	bn:03668936n
d002.s012.t007	and		X		i002.s012.t008	e	e	CCONJ	
d002.s012.t016	.		X		i002.s012.t010➕i002.s012.t015	,➕.	,	PUNCT	
d002.s012.t011	so		X		i002.s012.t011	quindi	quindi	ADV	
d002.s012.t012	they		X		i002.s012.t012	sembrano	sembrare	VERB	
d002.s012.t013	look	look	V	bn:00090452v	i002.s012.t012	sembrano	sembrare	VERB	bn:00090452v
d002.s012.t014	very	very	R	bn:00116789r	i002.s012.t013	molto	molto	ADV	bn:00116789r
d002.s012.t015	similar	similar	J	bn:00096782a	i002.s012.t014	simili	simile	ADJ	bn:00096782a
d002.s013.t001	#ERROR!		X		i002.s013.t001	#	#	DET	
d002.s013.t004	/		X		i002.s013.t002	ERRORE	ERRORE	PROPN	
d002.s013.t005	:		X		i002.s013.t003	!	!	PUNCT	
d002.s014.t001	^		X		i002.s014.t001	^	^	X	
d002.s014.t002	,		X		i002.s014.t002	,	,	PUNCT	
d002.s014.t003	**		X		i002.s014.t003	*	*	X	
d002.s014.t004	:		X		i002.s014.t005	:	:	PUNCT	
d002.s014.t005	Power	power	N	bn:00032355n	i002.s014.t006	Potenza	Potenza	NOUN	bn:00032355n
d002.s014.t007	you		X		i002.s014.t006	Potenza	Potenza	NOUN	
d002.s014.t006	,		X		i002.s014.t007	,	,	PUNCT	
d002.s014.t008	can		X		i002.s014.t008	puoi	potere	AUX	
d002.s014.t010	them		X		i002.s014.t009	usarli	usare li	VERB	
d002.s014.t009	use	use	V	bn:00082705v	i002.s014.t009	usarli	usare li	VERB	bn:00082705v
d002.s014.t011	both		X		i002.s014.t010	entrambi	entrambi	PRON	
d002.s014.t012	.		X		i002.s014.t011	.	.	PUNCT	
d002.s015.t001	Also	also	R	bn:00114246r	i002.s015.t001	Inoltre	inoltre	ADV	bn:00114246r
d002.s015.t003	is	be	V		i002.s015.t002	è	essere	AUX	
d002.s015.t004	possible	possible	J	bn:00108829a	i002.s015.t003	possibile	possibile	ADJ	bn:00108829a
d002.s015.t006	use	use	V	bn:00082705v	i002.s015.t004	utilizzare	utilizzare	VERB	bn:00082705v
d002.s015.t007	the		X		i002.s015.t005	i	il	DET	
d002.s015.t010	characters	character	N	bn:09438926n	i002.s015.t006	caratteri	carattere	NOUN	bn:09438926n
d002.s015.t009	²		X		i002.s015.t007	Unicode²	Unicode²	PROPN	
d002.s015.t008	unicode	unicode	N	bn:02529895n	i002.s015.t007	Unicode²	Unicode²	PROPN	bn:02529895n
d002.s015.t011	.		X		i002.s015.t008	.	.	PUNCT	
d002.s016.t008	too	too	R	bn:00114246r	i002.s016.t001	Anche	anche	ADV	bn:00114246r
d002.s016.t001	Powers	power	N	bn:00032355n	i002.s016.t003	poteri	potere	NOUN	bn:00032355n
d002.s016.t002	are	be	V		i002.s016.t004	sono	essere	AUX	
d002.s016.t003	one		X		i002.s016.t005	un	uno	DET	
d002.s016.t004	way	way	N	bn:00001965n	i002.s016.t006	modo	modo	NOUN	bn:00001965n
d002.s016.t005	to		X		i002.s016.t007	per	per	ADP	
d002.s016.t006	make	make	V	bn:00090557v	i002.s016.t008	mettere	mettere	VERB	bn:00090557v
d002.s016.t007	roots	root	N	bn:00068247n	i002.s016.t009	radici	radice	NOUN	bn:00068247n
d002.s016.t009	.		X		i002.s016.t010	.	.	PUNCT	
d002.s017.t001	-gt	-gt	N		i002.s017.t001	-gt	-gt	NOUN	
d002.s017.t002	:		X		i002.s017.t002	:	:	PUNCT	
d002.s017.t003	It		X		i002.s017.t003	è	essere	AUX	
d002.s017.t005	the		X		i002.s017.t004	il	il	DET	
d002.s017.t006	way	way	N	bn:00001965n	i002.s017.t005	modo	modo	NOUN	bn:00001965n
d002.s017.t007	to		X		i002.s017.t006	per	per	ADP	
d002.s017.t008	specify	specify	V	bn:00086468v	i002.s017.t007	specificare	specificare	VERB	bn:00086468v
d002.s017.t009	the		X		i002.s017.t008	la	il	DET	
d002.s017.t011	variable	variable	N	bn:00079583n	i002.s017.t009	variabile	variabile	NOUN	bn:00079583n
d002.s017.t010	bounded	bound	V		i002.s017.t009	variabile	variabile	NOUN	
d002.s017.t012	in		X		i002.s017.t011	in	in	ADP	
d002.s017.t013	a		X		i002.s017.t012	una	uno	DET	
d002.s017.t014	function	function	N	bn:00036821n	i002.s017.t013	funzione	funzione	NOUN	bn:00036821n
d002.s017.t015	.		X		i002.s017.t014	.	.	PUNCT	
d002.s018.t001	(		X		i002.s018.t001	(	(	PUNCT	
d002.s018.t002	)		X		i002.s018.t002	):	):	PUNCT	
d002.s018.t003	:		X		i002.s018.t002	):	):	PUNCT	
d002.s018.t005	is	be	V		i002.s018.t003	viene	venire	AUX	
d002.s018.t006	used	use	V	bn:00082705v	i002.s018.t004	utilizzato	utilizzare	VERB	bn:00082705v
d002.s018.t007	to		X		i002.s018.t005	per	per	ADP	
d002.s018.t008	specify	specify	V	bn:00086468v	i002.s018.t006➕i002.s018.t010	specificare➕alta	specificare	VERB➕ADJ	bn:00086468v
d002.s018.t009	a		X		i002.s018.t007	una	uno	DET	
d002.s018.t011	priority	priority	N	bn:00004489n	i002.s018.t008	priorità	priorità	NOUN	bn:00004489n
d002.s018.t010	higher	high	J	bn:00104162a	i002.s018.t009	più	più	ADV	bn:00104162a
d002.s018.t012	.		X		i002.s018.t011	.	.	PUNCT	
d002.s019.t001	abc(params)		X		i002.s019.t001➕i002.s019.t002	abc(params➕):	abc(params	NOUN➕PUNCT	
d002.s019.t002	:		X		i002.s019.t002	):	):	PUNCT	
d002.s019.t003	When		X		i002.s019.t003	quando	quando	SCONJ	
d002.s019.t004	the		X		i002.s019.t004	il	il	DET	
d002.s019.t005	parser	parser	N	bn:00060753n	i002.s019.t005	parser	parser	NOUN	bn:00060753n
d002.s019.t006	finds	find	V	bn:00082811v	i002.s019.t006	trova	trovare	VERB	bn:00082811v
d002.s019.t007	a		X		i002.s019.t007	una	uno	DET	
d002.s019.t008	function	function	N	bn:00036821n	i002.s019.t008	funzione	funzione	NOUN	bn:00036821n
d002.s019.t009	,		X		i002.s019.t009	,	,	PUNCT	
d002.s019.t011	checks	check	V	bn:00082813v	i002.s019.t010➕i002.s019.t015	controlla➕operatore	controllare	VERB➕NOUN	bn:00082813v
d002.s019.t012	if		X		i002.s019.t011	se	se	SCONJ	
d002.s019.t013	abc	abc	N		i002.s019.t012	abc	abc	NOUN	
d002.s019.t014	is	be	V		i002.s019.t013	è	essere	AUX	
d002.s019.t015	an		X		i002.s019.t014	un	uno	DET	
d002.s019.t016	operator	operator	N	bn:00059141n	i002.s019.t015	operatore	operatore	NOUN	bn:00059141n
d002.s019.t017	.		X		i002.s019.t016	.	.	PUNCT	
d002.s020.t001	If		X		i002.s020.t001	Se	se	PRON	
d002.s020.t002	it		X		i002.s020.t002	lo	lo	PRON	
d002.s020.t003	is	be	V		i002.s020.t003	è	essere	AUX	
d002.s020.t006	will		X		i002.s020.t004	verrà	venire	AUX	
d002.s020.t007	be	be	V		i002.s020.t005	trattato	trattare	VERB	
d002.s020.t008	treated	treat	V	bn:00095141v	i002.s020.t005	trattato	trattare	VERB	bn:00095141v
d002.s020.t009	as		X		i002.s020.t006	come	come	ADP	
d002.s020.t010	an		X		i002.s020.t007	un	uno	DET	
d002.s020.t011	operator	operator	N	bn:00059141n	i002.s020.t008	operatore	operatore	NOUN	bn:00059141n
d002.s020.t012	,		X		i002.s020.t009	,	,	PUNCT	
d002.s020.t013	if		X		i002.s020.t010	altrimenti	altrimenti	ADV	
d002.s020.t019	will		X		i002.s020.t011	verrà	venire	AUX	
d002.s020.t021	treated	treat	V	bn:00095141v	i002.s020.t012	trattato	trattare	VERB	bn:00095141v
d002.s020.t020	be	be	V		i002.s020.t012	trattato	trattare	VERB	
d002.s020.t022	as		X		i002.s020.t013	come	come	ADP	
d002.s020.t023	a		X		i002.s020.t014	una	uno	DET	
d002.s020.t025	function	function	N	bn:00036821n	i002.s020.t015	funzione	funzione	NOUN	bn:00036821n
d002.s020.t024	user	user	N	bn:00079373n	i002.s020.t016	utente	utente	ADJ	bn:00079373n
d002.s020.t017	,		X		i002.s020.t016	utente	utente	ADJ	
d002.s020.t026	.		X		i002.s020.t017	.	.	PUNCT	
d002.s021.t001	:		X		i002.s021.t001	:	:	PUNCT	
d002.s021.t002	#ERROR!		X		i002.s021.t002	=	=	PUNCT	
d002.s021.t003	:		X		i002.s021.t003	:	:	PUNCT	
d002.s021.t004	It		X		i002.s021.t004	Viene	Viene	AUX	
d002.s021.t006	used	use	V	bn:00082705v	i002.s021.t005	utilizzato	utilizzare	VERB	bn:00082705v
d002.s021.t007	to		X		i002.s021.t006	per	per	ADP	
d002.s021.t008	define	define	V	bn:00086468v	i002.s021.t007	definire	definire	VERB	bn:00086468v
d002.s021.t005	is	be	V		i002.s021.t007	definire	definire	VERB	
d002.s021.t009	a		X		i002.s021.t008	un	uno	DET	
d002.s021.t011	value	value	N	bn:00079508n	i002.s021.t009	valore	valore	NOUN	bn:00079508n
d002.s021.t010	variable	variable	J		i002.s021.t010	variabile	variabile	ADJ	
d002.s021.t012	.		X		i002.s021.t011	.	.	PUNCT	
d002.s022.t001	?		X		i002.s022.t001	?	?	PUNCT	
d002.s022.t002	:		X		i002.s022.t002	:	:	PUNCT	
d002.s022.t005	definition	definition	N	bn:00025928n	i002.s022.t003	Definizione	definizione	NOUN	bn:00025928n
d002.s022.t003	Piecewise	piecewise	N	bn:03132721n	i002.s022.t003	Definizione	definizione	NOUN	bn:03132721n
d002.s022.t004	condition	condition	N	bn:00021645n	i002.s022.t005	condizione	condizione	NOUN	bn:00021645n
d002.s022.t006	.		X		i002.s022.t008	.	.	PUNCT	
d002.s023.t001	Piecewise	piecewise	N	bn:03132721n	i002.s023.t002	tratti	tratto	NOUN	bn:03132721n
d002.s023.t002	is	be	V		i002.s023.t003	è	essere	AUX	
d002.s023.t003	the		X		i002.s023.t004	il	il	DET	
d002.s023.t004	way	way	N	bn:00001965n	i002.s023.t005	modo	modo	NOUN	bn:00001965n
d002.s023.t006	can		X		i002.s023.t008	possiamo	potere	AUX	
d002.s023.t007	define	define	V	bn:00086468v	i002.s023.t009	definire	definire	VERB	bn:00086468v
d002.s023.t008	conditional	conditional	J	bn:00100214a	i002.s023.t009➕i002.s023.t012	definire➕condizionali	definire	VERB➕ADJ	bn:00100214a
d002.s023.t009	operations	operation	N	bn:00053826n	i002.s023.t011➕i002.s023.t012	operazioni➕condizionali	operazione	NOUN➕ADJ	bn:00053826n
d002.s023.t010	in		X		i002.s023.t013	in	in	ADP	
d002.s023.t011	kalgebra	kalgebra	N	bn:08534138n	i002.s023.t014	kalgebra	Kalgebra	PROPN	bn:08534138n
d002.s023.t012	.		X		i002.s023.t015	.	.	PUNCT	
d002.s024.t001	If		X		i002.s024.t001	Se	se	SCONJ	
d002.s024.t002	we		X		i002.s024.t002	introduciamo	introduciare	VERB	
d002.s024.t003	introduce	introduce	V	bn:00087681v	i002.s024.t002	introduciamo	introduciare	VERB	bn:00087681v
d002.s024.t004	the		X		i002.s024.t003	la	il	DET	
d002.s024.t005	condition	condition	N	bn:00021645n	i002.s024.t004	condizione	condizione	NOUN	bn:00021645n
d002.s024.t006	before		X		i002.s024.t005	prima	prima	ADV	
d002.s024.t007	the		X		i002.s024.t006	del	di il	DET	
d002.s024.t008	?	?	N	bn:00047210n	i002.s024.t007	?	?	PUNCT	bn:00047210n
d002.s024.t009	it		X		i002.s024.t008	utilizzerà	utilizzare	VERB	
d002.s024.t010	will		X		i002.s024.t008	utilizzerà	utilizzare	VERB	
d002.s024.t011	use	use	V	bn:00082705v	i002.s024.t008	utilizzerà	utilizzare	VERB	bn:00082705v
d002.s024.t012	this		X		i002.s024.t009	questa	questo	DET	
d002.s024.t013	condition	condition	N	bn:00021645n	i002.s024.t010	condizione	condizione	NOUN	bn:00021645n
d002.s024.t014	only	only	R	bn:00114626r	i002.s024.t011	solo	solo	ADV	bn:00114626r
d002.s024.t015	if		X		i002.s024.t012	se	se	SCONJ	
d002.s024.t017	is	be	V		i002.s024.t013	è	essere	AUX	
d002.s024.t018	TRUE	TRUE	J	bn:00112146a	i002.s024.t014	vera	vero	ADJ	bn:00112146a
d002.s024.t019	,		X		i002.s024.t015	,	,	PUNCT	
d002.s024.t020	if		X		i002.s024.t016	se	se	SCONJ	
d002.s024.t022	finds	find	V	bn:00086708v	i002.s024.t017	trova	trovare	VERB	bn:00086708v
d002.s024.t023	a		X		i002.s024.t018	un	uno	DET	
d002.s024.t024	?	?	N	bn:00047210n	i002.s024.t019	?	?	PUNCT	bn:00047210n
d002.s024.t025	without		X		i002.s024.t020	senza	senza	ADP	
d002.s024.t026	any		X		i002.s024.t021	alcuna	alcuno	DET	
d002.s024.t033	the		X		i002.s024.t021	alcuna	alcuno	DET	
d002.s024.t027	condition	condition	N	bn:00021645n	i002.s024.t022	condizione	condizione	NOUN	bn:00021645n
d002.s024.t028	,		X		i002.s024.t023	,	,	PUNCT	
d002.s024.t031	enter	enter	V	bn:00085363v	i002.s024.t024	entrerà	entrare	VERB	bn:00085363v
d002.s024.t030	will		X		i002.s024.t024	entrerà	entrare	VERB	
d002.s024.t032	in		X		i002.s024.t025	in	in	ADP	
d002.s024.t034	last	last	J	bn:00102969a	i002.s024.t026	ultima	ultima	ADJ	bn:00102969a
d002.s024.t035	instance	instance	N	bn:00016401n	i002.s024.t027	istanza	istanza	NOUN	bn:00016401n
d002.s024.t036	.		X		i002.s024.t028	.	.	PUNCT	
d002.s025.t001	{		X		i002.s025.t001	{	{	NUM	
d002.s025.t002	}		X		i002.s025.t002	}	}	NOUN	
d002.s025.t003	:		X		i002.s025.t003	:	:	PUNCT	
d002.s025.t005	container	container	N	bn:03305154n	i002.s025.t004	contenitore	contenitore	NOUN	bn:03305154n
d002.s025.t004	MathML	mathml	N	bn:03313895n	i002.s025.t005	MathML	MathML	PROPN	bn:03313895n
d002.s025.t006	.		X		i002.s025.t006	.	.	PUNCT	
d002.s026.t001	It		X		i002.s026.t001	Può	potere	AUX	
d002.s026.t002	can		X		i002.s026.t001	Può	potere	AUX	
d002.s026.t003	be	be	V		i002.s026.t002	essere	essere	AUX	
d002.s026.t004	used	use	V	bn:00082705v	i002.s026.t003	utilizzato	utilizzare	VERB	bn:00082705v
d002.s026.t005	to		X		i002.s026.t004	per	per	ADP	
d002.s026.t006	define	define	V	bn:00086466v	i002.s026.t005	definire	definire	VERB	bn:00086466v
d002.s026.t007	a		X		i002.s026.t006	un	uno	DET	
d002.s026.t008	container	container	N	bn:03305154n	i002.s026.t007	contenitore	contenitore	NOUN	bn:03305154n
d002.s026.t009	.		X		i002.s026.t008	.	.	PUNCT	
d002.s027.t002	useful	useful	J	bn:00113455a	i002.s027.t001	Utile	utile	ADJ	bn:00113455a
d002.s027.t001	Mainly	mainly	R	bn:00114714r	i002.s027.t002	principalmente	principalmente	ADV	bn:00114714r
d002.s027.t003	for		X		i002.s027.t003	per	per	ADP	
d002.s027.t004	working	work	V	bn:00095812v	i002.s027.t004	lavorare	lavorare	VERB	bn:00095812v
d002.s027.t005	with		X		i002.s027.t005	a	a	ADP	
d002.s027.t006	piecewise	piecewise	N	bn:03132721n	i002.s027.t006	tratti	tratto	NOUN	bn:03132721n
d002.s027.t007	.		X		i002.s027.t007	.	.	PUNCT	
d002.s028.t001	Now	now	R	bn:00114424r	i002.s028.t001	Ora	ora	ADV	bn:00114424r
d002.s028.t002	you		X		i002.s028.t002	potresti	potresti	AUX	
d002.s028.t003	could		X		i002.s028.t002	potresti	potresti	AUX	
d002.s028.t004	ask	ask	V	bn:00082821v	i002.s028.t003	chiedermi	chiedere mi	VERB	bn:00082821v
d002.s028.t005	me	me	N		i002.s028.t003	chiedermi	chiedere mi	VERB	
d002.s028.t006	,		X		i002.s028.t004	,	,	PUNCT	
d002.s028.t007	why		X		i002.s028.t005	perché	perché	SCONJ	
d002.s028.t009	the		X		i002.s028.t006	l&#39;utente	l&#39;utente	ADV	
d002.s028.t010	user	user	N	bn:00079373n	i002.s028.t006	l&#39;utente	l&#39;utente	ADV	bn:00079373n
d002.s028.t008	should		X		i002.s028.t007	dovrebbe	dovere	AUX	
d002.s028.t011	mind	mind	N		i002.s028.t008	preoccuparsi	preoccupare si	VERB	
d002.s028.t012	about		X		i002.s028.t009	del	di il	ADP	
d002.s028.t013	MathML	mathml	N	bn:03313895n	i002.s028.t010	MathML	MathML	PROPN	bn:03313895n
d002.s028.t014	?		X		i002.s028.t011	?	?	PUNCT	
d002.s029.t001	That		X		i002.s029.t001	Questo	questo	PRON	
d002.s029.t002	s	be	V		i002.s029.t002	è	essere	AUX	
d002.s029.t003	easy	easy	J	bn:00101973a	i002.s029.t003	facile	facile	ADJ	bn:00101973a
d002.s029.t004	.		X		i002.s029.t004	.	.	PUNCT	
d002.s029.t007	,		X		i002.s029.t004	.	.	PUNCT	
d002.s029.t005	With		X		i002.s029.t005	Con	con	ADP	
d002.s029.t006	this		X		i002.s029.t006	questo	questo	PRON	
d002.s029.t008	we		X		i002.s029.t007	possiamo	potere	AUX	
d002.s029.t009	can		X		i002.s029.t007	possiamo	potere	AUX	
d002.s029.t010	operate	operate	V	bn:00085744v	i002.s029.t008	operare	operare	VERB	bn:00085744v
d002.s029.t011	with		X		i002.s029.t009	con	con	ADP	
d002.s029.t012	functions	function	N	bn:00036821n	i002.s029.t010	funzioni	funzione	NOUN	bn:00036821n
d002.s029.t013	like		X		i002.s029.t011	come	come	ADP	
d002.s029.t014	cos()	cos	N	bn:00022956n	i002.s029.t012➕i002.s029.t017➕i002.s029.t018	cos➕(➕)	cos	ADV➕PUNCT➕PUNCT	bn:00022956n
d002.s029.t016	sin()	sin	N	bn:00071709n	i002.s029.t014➕i002.s029.t016➕i002.s029.t026	)➕sin➕(	)	PUNCT➕ADV➕PUNCT	bn:00071709n
d002.s029.t015	,		X		i002.s029.t015	,	,	PUNCT	
d002.s029.t017	,		X		i002.s029.t019	,	,	PUNCT	
d002.s029.t018	any		X		i002.s029.t020	qualsiasi	qualsiasi	DET	
d002.s029.t019	other	other	J	bn:00108011a	i002.s029.t021	altra	altro	ADJ	bn:00108011a
d002.s029.t021	functions	function	N	bn:00036821n	i002.s029.t022	funzione	funzione	NOUN	bn:00036821n
d002.s029.t020	trigonometric	trigonometric	J	bn:00112111a	i002.s029.t023	trigonometrica	trigonometrico	ADJ	bn:00112111a
d002.s029.t022	,		X		i002.s029.t024	,	,	PUNCT	
d002.s029.t023	sum()	sum	N	bn:00001296n	i002.s029.t025➕i002.s029.t027	sum➕)	sum	NOUN➕PUNCT	bn:00001296n
d002.s029.t024	or		X		i002.s029.t028	o	o	CCONJ	
d002.s029.t025	product()	product	N	bn:00053827n	i002.s029.t029➕i002.s029.t030➕i002.s029.t031	product➕(➕)	product	ADJ➕PUNCT➕PUNCT	bn:00053827n
d002.s029.t026	.		X		i002.s029.t032	.	.	PUNCT	
d002.s030.t001	It		X		i002.s030.t001	Non	non	ADV	
d002.s030.t004	matter	matter	V	bn:00085860v	i002.s030.t002	importa	importare	VERB	bn:00085860v
d002.s030.t003	not	not	R	bn:00116360r	i002.s030.t003	di	di	ADP	bn:00116360r
d002.s030.t005	what		X		i002.s030.t004	che	che	DET	
