Token ID	Token	Lemma	POS	BN Synset	Token ID IT	Token IT	Lemma IT	POS IT	Sense IT
d001.s094.t005	public	public	ADJ	bn:00109212a	d001.s094.t012	pubbliche	pubblico	J	bn:00109212a
	and	and	CONJ		d001.s094.t013	e		X	
d001.s094.t006	private	private	ADJ	bn:00104973a	d001.s094.t014	private	privato	J	bn:00104973a
d001.s094.t007	sectors	sector	NOUN	bn:00070206n					
	which	which	DET		d001.s094.t016	volte	volta	N	
	combat	combat	VERB		d001.s094.t018	lottare	lottare	V	
d001.s094.t008	age	age	NOUN	bn:00001936n	d001.s094.t024	età	età	N	bn:00001936n
d001.s094.t009	barriers	barrier	NOUN	bn:00008714n	d001.s094.t021	barriere	barriera	N	bn:00008714n
	,	,	.		d001.s094.t025	,		X	
d001.s094.t010	especially	especially	ADV	bn:00115235r	d001.s094.t026	specialmente	specialmente	R	bn:00115235r
	for	for	ADP		d001.s094.t028	favore	favore	N	
d001.s094.t011	older	old	ADJ	bn:00107786a	d001.s094.t031	anziani	anziano	J	bn:00107786a
d001.s094.t012	workers	worker	NOUN	bn:00081593n	d001.s094.t030	lavoratori	lavoratore	N	bn:00081593n
	.	.	.		d001.s094.t032	.		X	
	-end-	-end-	-end-						
d001.s095.t001	Seeking	seek	VERB	bn:00090460v	d001.s095.t001	Ricercando	ricercare	V	bn:00090460v
d001.s095.t002	alternatives	alternative	NOUN	bn:00003132n					
	to	to	PRT		d001.s095.t003	al		X	
d001.s095.t003	early	early	ADJ	bn:00101935a	d001.s095.t004	prepensionamento	prepensionamento	N	bn:00101935a
d001.s095.t004	retirement	retirement	NOUN	bn:00067456n	d001.s095.t004	prepensionamento	prepensionamento	N	bn:00067456n
	and	and	CONJ		d001.s095.t005	e		X	
d001.s095.t005	redundancy	redundancy	NOUN	bn:00066743n	d001.s095.t007	licenziamento	licenziamento	N	bn:00066743n
	,	,	.		d001.s095.t008	,		X	
	the	the	DET		d001.s095.t009	il		X	
d001.s095.t006	project	project	NOUN	bn:00064665n	d001.s095.t010	progetto	progetto	N	bn:00064665n
	is	be	VERB		d001.s095.t011	si		X	
d001.s095.t007	primarily	primarily	ADV	bn:00114714r	d001.s095.t013	principalmente	principalmente	R	bn:00114714r
d001.s095.t008	concerned	concern	VERB	bn:00083240v	d001.s095.t012	interessa	interessare	V	bn:00083240v
	with	with	ADP		d001.s095.t014	al		X	
	the	the	DET						
d001.s095.t009	retention	retention	NOUN	bn:00044396n					
	,	,	.		d001.s095.t016	,		X	
d001.s095.t010	reintegration	reintegrate	VERB	bn:00092717v	d001.s095.t021	riqualificazione	riqualificazione	N	bn:00092717v
	and	and	CONJ		d001.s095.t019	e		X	
d001.s095.t011	retraining	retrain	VERB	bn:00092954v					
	of	of	ADP		d001.s095.t022	dei		X	
d001.s095.t012	older	old	ADJ	bn:00107786a					
d001.s095.t013	workers	worker	NOUN	bn:00081593n	d001.s095.t023	lavoratori	lavoratore	N	bn:00081593n
	.	.	.		d001.s095.t025	.		X	
	-end-	-end-	-end-						
	The	the	DET		d001.s096.t005	il		X	
d001.s096.t001	gender	gender	NOUN	bn:00037634n	d001.s096.t006	sesso	sesso	N	bn:00037634n
	and	and	CONJ		d001.s096.t007	e		X	
d001.s096.t002	ethnic	ethnic	ADJ	bn:00100762a	d001.s096.t010	etnica	etnico	J	bn:00100762a
d001.s096.t003	backgrounds	background	NOUN	bn:00007781n	d001.s096.t009	appartenenza	appartenenza	N	bn:00007781n
	of	of	ADP		d001.s096.t011	dei		X	
d001.s096.t004	workers	worker	NOUN	bn:00081593n	d001.s096.t012	lavoratori	lavoratore	N	bn:00081593n
	and	and	CONJ		d001.s096.t014	e		X	
	how	how	ADV						
	these	these	DET		d001.s096.t016	loro		X	
d001.s096.t005	relate	relate	VERB	bn:00082868v	d001.s096.t017	correlazione	correlazione	N	bn:00082868v
	to	to	PRT		d001.s096.t018	con		X	
d001.s096.t006	age	age	NOUN	bn:00001936n	d001.s096.t024	età	età	N	bn:00001936n
d001.s096.t007	discrimination	discrimination	NOUN	bn:00027538n	d001.s096.t020	discriminazione	discriminazione	N	bn:00027538n
	are	be	VERB		d001.s096.t001	Sono	essere	V	
d001.s096.t008	examined	examine	VERB	bn:00082596v	d001.s096.t004	considerazione	considerazione	N	bn:00082596v
	.	.	.		d001.s096.t025	.		X	
	-end-	-end-	-end-						
	The	the	DET		d001.s097.t001	Il		X	
d001.s097.t001	project	project	NOUN	bn:00064665n	d001.s097.t002	progetto	progetto	N	bn:00064665n
d001.s097.t002	also	also	ADV	bn:00114246r	d001.s097.t004	anche		X	bn:00114246r
d001.s097.t003	considers	consider	VERB	bn:00085651v	d001.s097.t003	esamina	esaminare	V	bn:00085651v
d001.s097.t004	initiatives	initiative	NOUN	bn:00034797n	d001.s097.t005	iniziative	iniziativa	N	bn:00034797n
	to	to	PRT		d001.s097.t007	a		X	
	combat	combat	VERB		d001.s097.t008	lottare	lottare	V	
d001.s097.t005	age	age	NOUN	bn:00001936n	d001.s097.t014	età	età	N	bn:00001936n
d001.s097.t006	discrimination	discrimination	NOUN	bn:00027538n	d001.s097.t011	discriminazione	discriminazione	N	bn:00027538n
	in	in	ADP		d001.s097.t015	nelle		X	
d001.s097.t007	rural areas	rural_area	NOUN	bn:00023237n	d001.s097.t017	rurali	rurale	J	bn:00023237n
	and	and	CONJ		d001.s097.t018	e		X	
	in	in	ADP		d001.s097.t019	nelle		X	
d001.s097.t008	small	small	ADJ	bn:00106773a	d001.s097.t020	piccole	piccolo	J	bn:00106773a
	and	and	CONJ		d001.s097.t021	e		X	
	medium	medium	ADJ		d001.s097.t022	medie	medio	J	
	sized	size	VERB						
d001.s097.t009	enterprises	enterprise	NOUN	bn:00031008n	d001.s097.t023	imprese	impresa	N	bn:00031008n
	.	.	.		d001.s097.t024	.		X	
	-end-	-end-	-end-						
	Seven	seven	NOUN		d001.s098.t006	sette	sette	J	
d001.s098.t001	member	member	NOUN	bn:00054277n	d001.s098.t008	membri	membro	N	bn:00054277n
d001.s098.t002	states	state	NOUN	bn:00023236n	d001.s098.t007	Stati	stati	N	bn:00023236n
	are	be	VERB		d001.s098.t003	ha	avere	V	
d001.s098.t003	covered	cover	VERB	bn:00085497v					
	by	by	ADP						
	the	the	DET		d001.s098.t001	La		X	
d001.s098.t004	project	project	NOUN	bn:00064665n	d001.s098.t002	ricerca	ricerca	N	bn:00064665n
	:	:	.		d001.s098.t009	:		X	
	Belgium	belgium	NOUN		d001.s098.t010	Belgio	belgio	N	
	,	,	.		d001.s098.t011	,		X	
	France	france	NOUN		d001.s098.t012	Francia	francia	N	
	,	,	.		d001.s098.t013	,		X	
	Germany	germany	NOUN		d001.s098.t014	Germania	germania	N	
	,	,	.		d001.s098.t015	,		X	
	Greece	greece	NOUN		d001.s098.t016	Grecia	grecia	N	
	,	,	.		d001.s098.t017	,		X	
	Italy	italy	NOUN		d001.s098.t018	Italia	italia	N	
	,	,	.		d001.s098.t019	,		X	
	the	the	DET						
	Netherlands	netherland	NOUN						
	and	and	CONJ		d001.s098.t022	e		X	
	the	the	DET		d001.s098.t024	Unito	unito	J	
d001.s098.t005	United	united	ADJ	bn:00112908a	d001.s098.t024	Unito	unito	J	bn:00112908a
d001.s098.t006	Kingdom	kingdom	NOUN	bn:00049168n					
	.	.	.		d001.s098.t025	.		X	
	-end-	-end-	-end-						
	This	this	DET		d001.s099.t006	presente	presente	J	
d001.s099.t001	document	document	NOUN	bn:00028015n	d001.s099.t007	documento	documento	N	bn:00028015n
	is	be	VERB		d001.s099.t008	è	essere	V	
	a	a	DET		d001.s099.t012	una		X	
d001.s099.t002	summary	summary	NOUN	bn:00075142n	d001.s099.t010	sintesi	sintesi	N	bn:00075142n
	of	of	ADP		d001.s099.t011	di		X	
	the	the	DET						
d001.s099.t003	European	european	ADJ	bn:00102440a	d001.s099.t017	europea	europeo	J	bn:00102440a
d001.s099.t004	Public	public	ADJ	bn:00109211a	d001.s099.t016	pubblica	pubblico	J	bn:00109211a
d001.s099.t005	Assessment	assessment	NOUN	bn:00005120n	d001.s099.t015	valutazione	valutazione	N	bn:00005120n
d001.s099.t006	Report	report	NOUN	bn:00067181n	d001.s099.t013	relazione	relazione	N	bn:00067181n
	.	.	.		d001.s099.t021	.		X	
	It	it	PRON						
d001.s099.t007	explains	explain	VERB	bn:00087870v					
	how	how	ADV						
	the	the	DET						
d001.s099.t008	Committee	committee	NOUN	bn:00021015n					
	for	for	ADP						
d001.s099.t009	Medicinal	medicinal	ADJ	bn:00106556a					
d001.s099.t010	Products	product	NOUN	bn:00064584n					
	for	for	ADP						
d001.s099.t011	Veterinary	veterinary	NOUN	bn:00079883n					
d001.s099.t012	Use	use	NOUN	bn:00030627n					
	(	(	.		d001.s099.t018	(		X	
	CVMP	cvmp	X		d001.s099.t019	EPAR	epar	N	
	)	)	.		d001.s099.t020	)		X	
d001.s099.t013	assessed	assess	VERB	bn:00082720v					
	the	the	DET						
d001.s099.t014	studies	study	NOUN	bn:00074790n					
d001.s099.t015	performed	perform	VERB	bn:00087107v					
	,	,	.						
	to	to	PRT						
d001.s099.t016	reach	reach	VERB	bn:00088789v					
	their	they	PRON						
d001.s099.t017	recommendations	recommendation	NOUN	bn:00066562n					
	on	on	ADP						
	how	how	ADV						
	to	to	PRT						
d001.s099.t018	use	use	VERB	bn:00082705v					
	the	the	DET						
d001.s099.t019	medicine	medicine	NOUN	bn:00054128n					
	.	.	.		d001.s099.t021	.		X	
	-end-	-end-	-end-						
	What	what	PRON		d001.s100.t001	Che		X	
	is	be	VERB		d001.s100.t003	è	essere	V	
	Cerenia	cerenia	NOUN		d001.s100.t004	Cerenia	cerenia	N	
	?	?	.		d001.s100.t005	?		X	
	-end-	-end-	-end-						
	Cerenia	cerenia	NOUN		d001.s101.t001	Cerenia	cerenia	N	
d001.s101.t001	contains	contain	VERB	bn:00085499v	d001.s101.t002	contiene	contenere	V	bn:00085499v
	the	the	DET		d001.s101.t003	il		X	
d001.s101.t002	active	active	ADJ	bn:00096387a	d001.s101.t004	principio	principio	N	bn:00096387a
d001.s101.t003	substance	substance	NOUN	bn:00074985n	d001.s101.t005	attivo	attivo	J	bn:00074985n
	maropitant	maropitant	NOUN		d001.s101.t006	maropitant	maropitant	N	
	and	and	CONJ		d001.s101.t007	ed		X	
	is	be	VERB		d001.s101.t008	è	essere	V	
d001.s101.t004	available	available	ADJ	bn:00097846a	d001.s101.t009	disponibile	disponibile	J	bn:00097846a
	as	as	ADP		d001.s101.t010	sotto		X	
d001.s101.t005	tablet	tablet	NOUN	bn:00052222n					
	or	or	CONJ		d001.s101.t014	o		X	
	as	as	ADP						
d001.s101.t006	solution	solution	NOUN	bn:00072760n	d001.s101.t016	soluzione	soluzione	N	bn:00072760n
	for	for	ADP						
d001.s101.t007	injection	injection	NOUN	bn:00046787n					
	.	.	.		d001.s101.t018	.		X	
	-end-	-end-	-end-						
	The	the	DET		d001.s102.t001	Le		X	
d001.s102.t001	tablets	tablet	NOUN	bn:00052222n	d001.s102.t002	compresse	compressa	N	bn:00052222n
	are	be	VERB		d001.s102.t003	sono	essere	V	
	pale-orange	pale-orange	ADJ		d001.s102.t006	arancione	arancione	J	
	and	and	CONJ		d001.s102.t008	e		X	
d001.s102.t002	have	have	VERB	bn:00089240v	d001.s102.t009	hanno	avere	V	bn:00089240v
	a	a	DET		d001.s102.t010	una		X	
d001.s102.t003	score	score	NOUN	bn:00069754n					
d001.s102.t004	line	line	NOUN	bn:00023645n	d001.s102.t011	tacca	tacca	N	bn:00023645n
	on	on	ADP		d001.s102.t012	su		X	
	both	both	DET		d001.s102.t013	entrambi	entrambi	J	
d001.s102.t005	sides	side	NOUN	bn:00071433n	d001.s102.t015	lati	lato	N	bn:00071433n
d001.s102.t006	so	so	ADV	bn:00117049r	d001.s102.t017	per		X	bn:00117049r
	that	that	ADP						
	they	they	PRON						
	can	can	VERB						
	be	be	VERB						
d001.s102.t007	halved	halve	VERB	bn:00089157v	d001.s102.t020	divisione	divisione	N	bn:00089157v
	.	.	.		d001.s102.t024	.		X	
	-end-	-end-	-end-						
	Each	each	DET		d001.s103.t001	Ciascuna	ciascuno	R	
d001.s103.t001	tablet	tablet	NOUN	bn:00052222n	d001.s103.t002	compressa	compressa	N	bn:00052222n
	is	be	VERB		d001.s103.t003	è	essere	V	
d001.s103.t002	marked	mark	VERB	bn:00090663v	d001.s103.t004	marcata	marcare	V	bn:00090663v
	with	with	ADP						
	the	the	DET						
	Pfizer	pfizer	NOUN		d001.s103.t011	Pfizer	pfizer	N	
d001.s103.t003	logo	logo	NOUN	bn:00051872n	d001.s103.t010	logo	logo	N	bn:00051872n
	on	on	ADP		d001.s103.t005	da		X	
	one	one	NUM		d001.s103.t006	un		X	
d001.s103.t004	side	side	NOUN	bn:00071433n	d001.s103.t007	lato	lato	N	bn:00071433n
	and	and	CONJ		d001.s103.t012	e		X	
	with	with	ADP		d001.s103.t008	con		X	
	the	the	DET		d001.s103.t009	il		X	
d001.s103.t005	letters	letter	NOUN	bn:00003057n	d001.s103.t018	lettere	lettera	N	bn:00003057n
	MPT	mpt	NOUN		d001.s103.t019	MPT		X	
	and	and	CONJ						
	the	the	DET		d001.s103.t025	la		X	
d001.s103.t006	quantity	quantity	NOUN	bn:00003603n	d001.s103.t026	quantità	quantità	N	bn:00003603n
	of	of	ADP		d001.s103.t027	di		X	
	maropitant	maropitant	NOUN		d001.s103.t028	maropitant	maropitant	N	
	on	on	ADP						
	the	the	DET						
d001.s103.t007	other	other	ADJ	bn:00108011a	d001.s103.t014	altro	altro	J	bn:00108011a
d001.s103.t008	side	side	NOUN	bn:00071433n	d001.s103.t015	lato	lato	N	bn:00071433n
	.	.	.		d001.s103.t029	.		X	
	-end-	-end-	-end-						
	What	what	PRON		d001.s104.t003	cosa	cosa	N	
	is	be	VERB						
	Cerenia	cerenia	NOUN		d001.s104.t006	Cerenia	cerenia	N	
d001.s104.t001	used	use	VERB	bn:00082705v					
	for	for	ADP		d001.s104.t001	Per		X	
	?	?	.		d001.s104.t007	?		X	
	-end-	-end-	-end-						
	Cerenia	cerenia	NOUN		d001.s105.t001	Cerenia	cerenia	N	
	is	be	VERB		d001.s105.t002	è	essere	V	
	an	a	DET		d001.s105.t003	un		X	
d001.s105.t001	anti-emetic	antiemetic	NOUN	bn:00004656n	d001.s105.t004	antiemetico	antiemetico	N	bn:00004656n
	,	,	.		d001.s105.t005	,		X	
	this	this	DET		d001.s105.t006	ossia		X	
d001.s105.t002	means	mean	VERB	bn:00089805v					
	that	that	ADP		d001.s105.t009	che		X	
	it	it	PRON						
d001.s105.t003	stops	stop	VERB	bn:00094398v	d001.s105.t010	arresta	arrestare	V	bn:00094398v
d001.s105.t004	vomiting	vomit	VERB	bn:00083115v	d001.s105.t012	vomito	vomito	N	bn:00083115v
	.	.	.		d001.s105.t013	.		X	
	-end-	-end-	-end-						
	It	it	PRON						
	is	be	VERB		d001.s106.t001	È	essere	V	
d001.s106.t001	used	use	VERB	bn:00082705v	d001.s106.t002	usato	usare	V	bn:00082705v
	in	in	ADP		d001.s106.t003	nei		X	
d001.s106.t002	dogs	dog	NOUN	bn:00015267n	d001.s106.t004	cani	cane	N	bn:00015267n
	to	to	PRT		d001.s106.t005	per		X	
d001.s106.t003	prevent	prevent	VERB	bn:00088454v	d001.s106.t006	prevenire	prevenire	V	bn:00088454v
d001.s106.t004	vomiting	vomit	VERB	bn:00083115v	d001.s106.t008	vomito	vomito	N	bn:00083115v
	such	such	ADJ						
	as	as	ADP		d001.s106.t012	esempio	esempio	N	
d001.s106.t005	vomiting	vomit	VERB	bn:00083115v					
d001.s106.t006	caused	cause	VERB	bn:00084699v	d001.s106.t009	causato	causare	V	bn:00084699v
	by	by	ADP		d001.s106.t014	dalla		X	
d001.s106.t007	chemotherapy	chemotherapy	NOUN	bn:00018141n	d001.s106.t015	chemioterapia	chemioterapia	N	bn:00018141n
	(	(	.		d001.s106.t016	(		X	
d001.s106.t008	medicines	medicine	NOUN	bn:00054128n	d001.s106.t017	medicinali	medicinale	N	bn:00054128n
d001.s106.t009	used	use	VERB	bn:00082705v	d001.s106.t018	usati	usato	J	bn:00082705v
	for	for	ADP		d001.s106.t019	per		X	
	the	the	DET		d001.s106.t020	la		X	
d001.s106.t010	treatment	treatment	NOUN	bn:00047235n	d001.s106.t021	cura	cura	N	bn:00047235n
	of	of	ADP						
d001.s106.t011	cancer	cancer	NOUN	bn:00015180n	d001.s106.t023	cancro	cancro	N	bn:00015180n
	,	,	.		d001.s106.t024	,		X	
	some	some	DET		d001.s106.t025	alcuni		X	
	of	of	ADP		d001.s106.t026	dei		X	
	which	which	DET		d001.s106.t027	quali	quale	R	
	are	be	VERB		d001.s106.t030	provocare	provocare	V	
d001.s106.t012	known	know	VERB	bn:00090142v	d001.s106.t028	noti	noto	J	bn:00090142v
	to	to	PRT						
d001.s106.t013	cause	cause	VERB	bn:00084699v	d001.s106.t030	provocare	provocare	V	bn:00084699v
d001.s106.t014	vomiting	vomit	VERB	bn:00083115v	d001.s106.t032	vomito	vomito	N	bn:00083115v
	)	)	.		d001.s106.t033	)		X	
	.	.	.		d001.s106.t034	.		X	
	-end-	-end-	-end-						
	In	in	ADP		d001.s107.t001	In		X	
d001.s107.t001	combination	combination	NOUN	bn:00020872n	d001.s107.t002	combinazione	combinazione	N	bn:00020872n
	with	with	ADP		d001.s107.t003	con		X	
d001.s107.t002	supportive	supportive	ADJ	bn:00111492a	d001.s107.t007	supporto	supporto	N	bn:00111492a
d001.s107.t003	measures	measure	NOUN	bn:00054018n	d001.s107.t012	terapie	terapia	N	bn:00054018n
	such	such	ADJ						
	as	as	ADP		d001.s107.t010	esempio	esempio	N	
d001.s107.t004	other	other	ADJ	bn:00108011a	d001.s107.t011	altre	altro	J	bn:00108011a
d001.s107.t005	veterinary	veterinary	ADJ	bn:00113583a	d001.s107.t013	veterinarie	veterinario	J	bn:00113583a
d001.s107.t006	treatment	treatment	NOUN	bn:00047235n	d001.s107.t012	terapie	terapia	N	bn:00047235n
	or	or	CONJ		d001.s107.t014	o		X	
	a	a	DET		d001.s107.t015	una		X	
d001.s107.t007	special	special	ADJ	bn:00110996a	d001.s107.t017	speciale	speciale	J	bn:00110996a
d001.s107.t008	diet	diet	NOUN	bn:00027011n	d001.s107.t016	dieta	dieta	N	bn:00027011n
	,	,	.		d001.s107.t018	,		X	
	Cerenia	cerenia	NOUN		d001.s107.t019	Cerenia	cerenia	N	
	can	can	VERB		d001.s107.t020	può	potere	V	
d001.s107.t009	also	also	ADV	bn:00114246r	d001.s107.t021	anche		X	bn:00114246r
	be	be	VERB		d001.s107.t022	essere	essere	V	
d001.s107.t010	used	use	VERB	bn:00082705v	d001.s107.t023	usato	usare	V	bn:00082705v
	in	in	ADP		d001.s107.t024	nel		X	
	the	the	DET						
d001.s107.t011	treatment	treatment	NOUN	bn:00047235n	d001.s107.t025	trattamento	trattamento	N	bn:00047235n
	of	of	ADP		d001.s107.t026	del		X	
d001.s107.t012	vomiting	vomiting	NOUN	bn:00027565n	d001.s107.t027	vomito	vomito	N	bn:00027565n
	(	(	.		d001.s107.t028	(		X	
	either	either	CONJ		d001.s107.t029	sia		X	
	as	as	ADP		d001.s107.t030	come		X	
d001.s107.t013	injection	injection	NOUN	bn:00046787n	d001.s107.t031	iniezione	iniezione	N	bn:00046787n
	or	or	CONJ		d001.s107.t032	che		X	
	as	as	ADP		d001.s107.t033	come		X	
d001.s107.t014	injection	injection	NOUN	bn:00046787n	d001.s107.t034	iniezione	iniezione	N	bn:00046787n
d001.s107.t015	followed	follow	VERB	bn:00088425v	d001.s107.t035	seguita	seguire	V	bn:00088425v
	by	by	ADP		d001.s107.t036	da		X	
d001.s107.t016	tablets	tablet	NOUN	bn:00052222n	d001.s107.t037	compresse	compressa	N	bn:00052222n
	)	)	.		d001.s107.t038	)		X	
	.	.	.		d001.s107.t039	.		X	
	-end-	-end-	-end-						
	For	for	ADP		d001.s108.t001	Per		X	
	these	these	DET		d001.s108.t002	tali		X	
d001.s108.t001	purposes	purpose	NOUN	bn:00002178n	d001.s108.t003	scopi	scopo	N	bn:00002178n
	,	,	.		d001.s108.t015	.		X	
	Cerenia	cerenia	NOUN		d001.s108.t004	Cerenia	cerenia	N	
	can	can	VERB		d001.s108.t005	può	potere	V	
	be	be	VERB		d001.s108.t006	essere	essere	V	
d001.s108.t002	given	give	VERB	bn:00088826v	d001.s108.t007	somministrato	somministrare	V	bn:00088826v
	for	for	ADP						
	up	up	ADP		d001.s108.t008	fino		X	
	to	to	PRT		d001.s108.t009	a		X	
	five	five	NUM		d001.s108.t013	cinque	cinque	J	
d001.s108.t003	days	day	NOUN	bn:00025419n	d001.s108.t014	giorni	giorno	N	bn:00025419n
	-end-	-end-	-end-						
	How	how	ADV						
	does	do	VERB						
	Cerenia	cerenia	NOUN		d001.s109.t003	Cerenia	cerenia	N	
	work	work	VERB						
	?	?	.		d001.s109.t004	?		X	
	-end-	-end-	-end-						
	Cerenia	cerenia	NOUN		d001.s110.t001	Cerenia	cerenia	N	
d001.s110.t001	blocks	block	VERB	bn:00083622v	d001.s110.t002	blocca	bloccare	V	bn:00083622v
	a	a	DET		d001.s110.t003	un		X	
	neurokinin	neurokinin	NOUN		d001.s110.t006	neurochinina	neurochinina	N	
	1	1	NUM						
	(	(	.		d001.s110.t007	(		X	
	NK1	nk1	NOUN		d001.s110.t008	NK1	nk1	N	
	)	)	.		d001.s110.t009	)		X	
d001.s110.t002	receptor	receptor	NOUN	bn:00066514n					
	,	,	.						
	which	which	DET		d001.s110.t010	che		X	
d001.s110.t003	acts	act	VERB	bn:00082285v	d001.s110.t011	agisce	agire	V	bn:00082285v
	in	in	ADP						
	the	the	DET		d001.s110.t014	del		X	
d001.s110.t004	central nervous system	central_nervous_system	NOUN	bn:00017184n	d001.s110.t017	centrale	centrale	J	bn:00017184n
	.	.	.		d001.s110.t018	.		X	
	-end-	-end-	-end-						
	How	how	ADV		d001.s111.t001	Come		X	
	has	have	VERB		d001.s111.t002	è	essere	V	
	Cerenia	cerenia	NOUN		d001.s111.t008	Cerenia	cerenia	N	
	been	be	VERB		d001.s111.t003	stata	essere	V	
d001.s111.t001	studied	study	VERB	bn:00082596v	d001.s111.t004	studiata	studiare	V	bn:00082596v
	?	?	.		d001.s111.t009	?		X	
	-end-	-end-	-end-						
	A	a	DET						
d001.s112.t001	large number	large_number	NOUN	bn:00009055n	d001.s112.t004	numerosi	numeroso	J	bn:00009055n
	of	of	ADP						
d001.s112.t002	studies	study	NOUN	bn:00074790n	d001.s112.t005	studi	studio	N	bn:00074790n
	with	with	ADP		d001.s112.t006	con		X	
	Cerenia	cerenia	NOUN		d001.s112.t007	Cerenia	cerenia	N	
	were	be	VERB		d001.s112.t001	Sono	essere	V	
d001.s112.t003	carried out	carry_out	VERB	bn:00082225v	d001.s112.t003	condotti	condurre	V	bn:00082225v
	either	either	CONJ		d001.s112.t009	sia		X	
	in	in	ADP		d001.s112.t010	su		X	
d001.s112.t004	laboratory	laboratory	NOUN	bn:00049551n	d001.s112.t013	laboratorio	laboratorio	N	bn:00049551n
d001.s112.t005	dogs	dog	NOUN	bn:00015267n	d001.s112.t011	cani	cane	N	bn:00015267n
	or	or	CONJ		d001.s112.t014	sia		X	
	in	in	ADP		d001.s112.t015	su		X	
	animal	animal	NOUN		d001.s112.t016	animali	animale	N	
d001.s112.t006	patients	patient	NOUN	bn:00061017n					
	at	at	ADP		d001.s112.t019	presso		X	
d001.s112.t007	veterinary	veterinary	ADJ	bn:00113583a	d001.s112.t021	veterinari	veterinario	J	bn:00113583a
	practises	practise	NOUN						
	in	in	ADP						
d001.s112.t008	several	several	ADJ	bn:00110469a	d001.s112.t023	diversi	diverso	J	bn:00110469a
d001.s112.t009	European countries	european_country	NOUN	bn:00031903n	d001.s112.t025	europei	europeo	J	bn:00031903n
	and	and	CONJ		d001.s112.t026	e		X	
	in	in	ADP		d001.s112.t027	negli		X	
	the	the	DET						
	USA	usa	NOUN		d001.s112.t031	America	america	N	
	.	.	.		d001.s112.t032	.		X	
	-end-	-end-	-end-						
	What	what	DET		d001.s113.t001	Quali		X	
d001.s113.t001	benefit	benefit	NOUN	bn:00009905n	d001.s113.t002	benefici	beneficio	N	bn:00009905n
	has	have	VERB		d001.s113.t003	ha	avere	V	
	Cerenia	cerenia	NOUN		d001.s113.t005	Cerenia	cerenia	N	
d001.s113.t002	shown	show	VERB	bn:00083245v	d001.s113.t004	mostrato	mostrare	V	bn:00083245v
	during	during	ADP		d001.s113.t007	corso	corso	N	
	the	the	DET						
d001.s113.t003	studies	study	NOUN	bn:00074790n	d001.s113.t009	studi	studio	N	bn:00074790n
	?	?	.		d001.s113.t010	?		X	
	-end-	-end-	-end-						
	The	the	DET		d001.s114.t001	Dai		X	
d001.s114.t001	results	result	NOUN	bn:00034520n	d001.s114.t002	risultati	risultato	N	bn:00034520n
	of	of	ADP		d001.s114.t003	degli		X	
	the	the	DET						
d001.s114.t002	studies	study	NOUN	bn:00074790n	d001.s114.t004	studi	studio	N	bn:00074790n
d001.s114.t003	showed	show	VERB	bn:00083245v	d001.s114.t006	emerso	emergere	V	bn:00083245v
	that	that	ADP		d001.s114.t007	che		X	
	Cerenia	cerenia	NOUN		d001.s114.t008	Cerenia	cerenia	N	
	was	be	VERB		d001.s114.t009	è	essere	V	
d001.s114.t004	more	more	ADV	bn:00116284r	d001.s114.t010	più		X	bn:00116284r
d001.s114.t005	effective	effective	ADJ	bn:00102038a	d001.s114.t011	efficace	efficace	J	bn:00102038a
	than	than	ADP		d001.s114.t012	del		X	
	the	the	DET						
d001.s114.t006	placebo	placebo	NOUN	bn:00062717n	d001.s114.t013	placebo	placebo	N	bn:00062717n
	:	:	.		d001.s114.t014	:		X	
d001.s114.t007	less	less	ADJ	bn:00105886a					
d001.s114.t008	vomiting	vomiting	NOUN	bn:00027565n	d001.s114.t024	vomito	vomito	N	bn:00027565n
	was	be	VERB						
d001.s114.t009	seen	see	VERB	bn:00082813v					
	in	in	ADP		d001.s114.t015	nei		X	
d001.s114.t010	dogs	dog	NOUN	bn:00015267n	d001.s114.t016	cani	cane	N	bn:00015267n
	that	that	DET						
d001.s114.t011	received	receive	VERB	bn:00087863v	d001.s114.t017	trattati	trattare	V	bn:00087863v
	the	the	DET		d001.s114.t019	il		X	
d001.s114.t012	medicine	medicine	NOUN	bn:00054128n	d001.s114.t020	medicinale	medicinale	N	bn:00054128n
	than	than	ADP		d001.s114.t029	rispetto	rispetto	N	
	in	in	ADP						
d001.s114.t013	dogs	dog	NOUN	bn:00015267n	d001.s114.t031	animali	animale	N	bn:00015267n
	that	that	DET						
d001.s114.t014	received	receive	VERB	bn:00087863v	d001.s114.t032	trattati	trattare	V	bn:00087863v
	a	a	DET						
d001.s114.t015	placebo	placebo	NOUN	bn:00062717n	d001.s114.t035	placebo	placebo	N	bn:00062717n
	,	,	.		d001.s114.t036	,		X	
	both	both	CONJ		d001.s114.t037	sia		X	
	in	in	ADP		d001.s114.t038	nel		X	
	the	the	DET						
d001.s114.t016	treatment	treatment	NOUN	bn:00047235n	d001.s114.t039	trattamento	trattamento	N	bn:00047235n
	or	or	CONJ		d001.s114.t040	che		X	
	in	in	ADP		d001.s114.t041	nella		X	
	the	the	DET						
d001.s114.t017	prevention	prevention	NOUN	bn:00008467n	d001.s114.t042	prevenzione	prevenzione	N	bn:00008467n
	of	of	ADP		d001.s114.t043	del		X	
d001.s114.t018	vomiting	vomiting	NOUN	bn:00027565n	d001.s114.t044	vomito	vomito	N	bn:00027565n
	.	.	.		d001.s114.t045	.		X	
	-end-	-end-	-end-						
	The	the	DET		d001.s115.t001	Il		X	
