Token ID	Token	Lemma	POS	Gold Senses	Silver Senses	Filtered Sense	Gold Gloss	Silver Gloss
d004.s009.t024	,		X					
d004.s009.t025	alcuni		X					
d004.s009.t026	dei		X					
d004.s009.t027	quali	quale	R					
d004.s009.t028	noti	noto	J	bn:00105645a	bn:00090142v			
d004.s009.t029	per		X					
d004.s009.t030	provocare	provocare	V	bn:00084069v	bn:00084069v	bn:00084069v		
d004.s009.t031	il		X					
d004.s009.t032	vomito	vomito	N	bn:00027565n	bn:00083115v	bn:00083115v	The reflex act of ejecting the contents of the stomach through the mouth	Eject the contents of the stomach through the mouth
d004.s009.t033	)		X					
d004.s009.t034	.		X					
d004.s010.t001	In		X					
d004.s010.t002	combinazione	combinazione	N	bn:00020872n	bn:00020872n	bn:00020872n		
d004.s010.t003	con		X					
d004.s010.t004	altre		X					
d004.s010.t005	misure	misura	N	bn:00054018n				
d004.s010.t006	di		X					
d004.s010.t007	supporto	supporto	N	bn:00075331n				
d004.s010.t008	,		X					
d004.s010.t009	per		X					
d004.s010.t010	esempio	esempio	N	bn:00032099n				
d004.s010.t011	altre	altro	J	bn:00108011a	bn:00108011a	bn:00108011a		
d004.s010.t012	terapie	terapia	N	bn:00047235n	bn:00047235n	bn:00047235n		
d004.s010.t013	veterinarie	veterinario	J	bn:00113583a	bn:00113583a	bn:00113583a		
d004.s010.t014	o		X					
d004.s010.t015	una		X					
d004.s010.t016	dieta	dieta	N	bn:00027011n	bn:00027011n	bn:00027011n		
d004.s010.t017	speciale	speciale	J	bn:00108295a	bn:00108295a	bn:00108295a		
d004.s010.t018	,		X					
d004.s010.t019	Cerenia	cerenia	N	bn:00923812n	bn:00923812n	bn:00923812n		
d004.s010.t020	può	potere	V					
d004.s010.t021	anche		X		bn:00114246r			
d004.s010.t022	essere	essere	V					
d004.s010.t023	usato	usare	V	bn:00082705v	bn:00082705v	bn:00082705v		
d004.s010.t024	nel		X					
d004.s010.t025	trattamento	trattamento	N	bn:00042823n	bn:00047235n	bn:00047235n	The management of someone or something	Care provided to improve a situation (especially medical procedures or applications that are intended to relieve illness or injury)
d004.s010.t026	del		X					
d004.s010.t027	vomito	vomito	N	bn:00027565n				
d004.s010.t028	(		X					
d004.s010.t029	sia		X					
d004.s010.t030	come		X					
d004.s010.t031	iniezione	iniezione	N	bn:00046787n	bn:00046787n	bn:00046787n		
d004.s010.t032	che		X					
d004.s010.t033	come		X					
d004.s010.t034	iniezione	iniezione	N	bn:00046787n	bn:00046787n	bn:00046787n		
d004.s010.t035	seguita	seguire	V	bn:00088422v	bn:00088425v	bn:00088425v	Be later in time	To bring something about at a later time than
d004.s010.t036	da		X					
d004.s010.t037	compresse	compressa	N	bn:00052222n	bn:00052222n	bn:00052222n		
d004.s010.t038	)		X					
d004.s010.t039	.		X					
d004.s011.t001	Per		X					
d004.s011.t002	tali		X					
d004.s011.t003	scopi	scopo	N	bn:00002178n	bn:00002178n	bn:00002178n		
d004.s011.t004	Cerenia	cerenia	N	bn:00923812n	bn:00923812n	bn:00923812n		
d004.s011.t005	può	potere	V					
d004.s011.t006	essere	essere	V					
d004.s011.t007	somministrato	somministrare	V	bn:00082365v	bn:00088826v	bn:00088826v	Give or apply (medications)	Give (as medicine)
d004.s011.t008	fino		X					
d004.s011.t009	a		X					
d004.s011.t010	un		X					
d004.s011.t011	massimo	massimo	N	bn:00051250n				
d004.s011.t012	di		X					
d004.s011.t013	cinque	cinque	J	bn:00096027a				
d004.s011.t014	giorni	giorno	N		bn:00025419n	bn:00025419n		
d004.s011.t015	.		X					
d004.s012.t001	Come		X					
d004.s012.t002	agisce	agire	V	bn:00082285v				
d004.s012.t003	Cerenia	cerenia	N	bn:00923812n	bn:00923812n	bn:00923812n		
d004.s012.t004	?		X					
d004.s013.t001	Cerenia	cerenia	N	bn:00923812n	bn:00923812n	bn:00923812n		
d004.s013.t002	blocca	bloccare	V	bn:00083622v				
d004.s013.t003	un		X					
d004.s013.t004	recettore	recettore	N	bn:00066514n				
d004.s013.t005	della		X					
d004.s013.t006	neurochinina	neurochinina	N	bn:02560276n	bn:02560276n			
d004.s013.t007	(		X					
d004.s013.t008	NK1	nk1	N	bn:02560276n				
d004.s013.t009	)		X					
d004.s013.t010	che		X					
d004.s013.t011	agisce	agire	V	bn:00082285v	bn:00082285v	bn:00082285v		
d004.s013.t012	a		X					
d004.s013.t013	livello	livello	N	bn:00041239n				
d004.s013.t014	del		X					
d004.s013.t015	sistema	sistema	N	bn:00017184n	bn:00075762n	bn:00075762n	The portion of the vertebrate nervous system consisting of the brain and spinal cord	A group of physiologically or anatomically related organs or parts
d004.s013.t016	nervoso	nervoso	J	bn:00107232a	bn:00057341n	bn:00057341n	Of or relating to the nervous system	The sensory and control apparatus consisting of a network of nerve cells
d004.s013.t017	centrale	centrale	J	bn:00099258a	bn:00017184n	bn:00017184n	Serving as an essential component	The portion of the vertebrate nervous system consisting of the brain and spinal cord
d004.s013.t018	.		X					
d004.s014.t001	Come		X					
d004.s014.t002	è	essere	V					
d004.s014.t003	stata	essere	V					
d004.s014.t004	studiata	studiare	V	bn:00082596v	bn:00082596v	bn:00082596v		
d004.s014.t005	l		X					
d004.s014.t006	efficacia	efficacia	N	bn:00029876n				
d004.s014.t007	di		X					
d004.s014.t008	Cerenia	cerenia	N	bn:00923812n	bn:00923812n	bn:00923812n		
d004.s014.t009	?		X					
d004.s015.t001	Sono	essere	V					
d004.s015.t002	stati	essere	V					
d004.s015.t003	condotti	condurre	V	bn:00091177v	bn:00082225v	bn:00082225v	Direct or control; projects, businesses, etc.	Put in effect
d004.s015.t004	numerosi	numeroso	J	bn:00105858a	bn:00009055n			
d004.s015.t005	studi	studio	N	bn:00049573n	bn:00074790n	bn:00074790n	Any piece of work that is undertaken or attempted	A detailed critical inspection
d004.s015.t006	con		X					
d004.s015.t007	Cerenia	cerenia	N	bn:00923812n	bn:00923812n	bn:00923812n		
d004.s015.t008	,		X					
d004.s015.t009	sia		X					
d004.s015.t010	su		X					
d004.s015.t011	cani	cane	N	bn:00008602n	bn:00015267n	bn:00015267n	Informal terms for dogs	A member of the genus Canis (probably descended from the common wolf) that has been domesticated by man since prehistoric times; occurs in many breeds
d004.s015.t012	da		X					
d004.s015.t013	laboratorio	laboratorio	N	bn:00049551n	bn:00049551n	bn:00049551n		
d004.s015.t014	sia		X					
d004.s015.t015	su		X					
d004.s015.t016	animali	animale	N	bn:00004222n				
d004.s015.t017	in		X					
d004.s015.t018	cura	cura	N	bn:00047235n	bn:00061017n			
d004.s015.t019	presso		X					
d004.s015.t020	studi	studio	N	bn:00049573n				
d004.s015.t021	veterinari	veterinario	J	bn:00113583a	bn:00113583a	bn:00113583a		
d004.s015.t022	di		X					
d004.s015.t023	diversi	diverso	J	bn:00101347a	bn:00110469a	bn:00110469a	Unlike in nature or quality or form or degree	(used with count nouns) of an indefinite number more than 2 or 3 but not many
d004.s015.t024	paesi	paese	N	bn:00031903n	bn:00011771n	bn:00011771n	Any one of the countries occupying the European continent	(sports) the chief official (as in boxing or American football) who is expected to ensure fair play
d004.s015.t025	europei	europeo	J	bn:00102440a	bn:00031903n	bn:00031903n	Of or relating to or characteristic of Europe or the people of Europe	Any one of the countries occupying the European continent
d004.s015.t026	e		X					
d004.s015.t027	negli		X					
d004.s015.t028	Stati	stato	N	bn:00003341n				
d004.s015.t029	Uniti	unito	J	bn:00112908a				
d004.s015.t030	d		X					
d004.s015.t031	America	america	N	bn:00003341n	bn:00003341n			
d004.s015.t032	.		X					
d004.s016.t001	Quali		X					
d004.s016.t002	benefici	beneficio	N	bn:00009905n	bn:00009905n	bn:00009905n		
d004.s016.t003	ha	avere	V	bn:00088078v				
d004.s016.t004	mostrato	mostrare	V	bn:00086567v	bn:00083245v	bn:00083245v	Establish the validity of something, as by an example, explanation or experiment	Provide evidence for
d004.s016.t005	Cerenia	cerenia	N	bn:00923812n	bn:00923812n	bn:00923812n		
d004.s016.t006	nel		X					
d004.s016.t007	corso	corso	N					
d004.s016.t008	degli		X					
d004.s016.t009	studi	studio	N	bn:00049573n	bn:00074790n	bn:00074790n	Any piece of work that is undertaken or attempted	A detailed critical inspection
d004.s016.t010	?		X					
d004.s017.t001	Dai		X					
d004.s017.t002	risultati	risultato	N	bn:00021961n	bn:00021961n	bn:00021961n		
d004.s017.t003	degli		X					
d004.s017.t004	studi	studio	N	bn:00049573n	bn:00074790n	bn:00074790n	Any piece of work that is undertaken or attempted	A detailed critical inspection
d004.s017.t005	è	essere	V					
d004.s017.t006	emerso	emergere	V	bn:00087562v	bn:00083245v			
d004.s017.t007	che		X					
d004.s017.t008	Cerenia	cerenia	N	bn:00923812n	bn:00923812n	bn:00923812n		
d004.s017.t009	è	essere	V					
d004.s017.t010	più		X		bn:00116284r			
d004.s017.t011	efficace	efficace	J	bn:00102038a	bn:00102038a	bn:00102038a		
d004.s017.t012	del		X					
d004.s017.t013	placebo	placebo	N	bn:00062717n	bn:00062717n	bn:00062717n		
d004.s017.t014	:		X					
d004.s017.t015	nei		X					
d004.s017.t016	cani	cane	N	bn:00008602n	bn:00015267n	bn:00015267n	Informal terms for dogs	A member of the genus Canis (probably descended from the common wolf) that has been domesticated by man since prehistoric times; occurs in many breeds
d004.s017.t017	trattati	trattare	V	bn:00092032v	bn:00087863v			
d004.s017.t018	con		X					
d004.s017.t019	il		X					
d004.s017.t020	medicinale	medicinale	N	bn:00054128n	bn:00054128n	bn:00054128n		
d004.s017.t021	gli		X					
d004.s017.t022	attacchi	attacco	N	bn:00006999n				
d004.s017.t023	di		X					
d004.s017.t024	vomito	vomito	N	bn:00027565n	bn:00027565n	bn:00027565n		
d004.s017.t025	sono	essere	V					
d004.s017.t026	stati	essere	V					
d004.s017.t027	meno		X		bn:00105886a			
d004.s017.t028	frequenti	frequente	J	bn:00103324a				
d004.s017.t029	rispetto	rispetto	N	bn:00066865n				
d004.s017.t030	agli		X					
d004.s017.t031	animali	animale	N	bn:00004222n				
d004.s017.t032	trattati	trattare	V	bn:00084532v	bn:00087863v			
d004.s017.t033	con		X					
d004.s017.t034	il		X					
d004.s017.t035	placebo	placebo	N	bn:00062717n	bn:00062717n	bn:00062717n		
d004.s017.t036	,		X					
d004.s017.t037	sia		X					
d004.s017.t038	nel		X					
d004.s017.t039	trattamento	trattamento	N	bn:00042823n	bn:00047235n	bn:00047235n	The management of someone or something	Care provided to improve a situation (especially medical procedures or applications that are intended to relieve illness or injury)
d004.s017.t040	che		X					
d004.s017.t041	nella		X					
d004.s017.t042	prevenzione	prevenzione	N	bn:00008467n	bn:00008467n	bn:00008467n		
d004.s017.t043	del		X					
d004.s017.t044	vomito	vomito	N	bn:00027565n	bn:00027565n	bn:00027565n		
d004.s017.t045	.		X					
d004.s018.t001	Il		X					
d004.s018.t002	trattamento	trattamento	N	bn:00042823n	bn:00047235n	bn:00047235n	The management of someone or something	Care provided to improve a situation (especially medical procedures or applications that are intended to relieve illness or injury)
d004.s018.t003	di		X					
d004.s018.t004	un		X					
d004.s018.t005	cane	cane	N	bn:00008602n	bn:00015267n	bn:00015267n	Informal terms for dogs	A member of the genus Canis (probably descended from the common wolf) that has been domesticated by man since prehistoric times; occurs in many breeds
d004.s018.t006	con		X					
d004.s018.t007	vomito	vomito	N	bn:00027565n				
d004.s018.t008	deve	dovere	V					
d004.s018.t009	iniziare	iniziare	V	bn:00083340v	bn:00083347v	bn:00083347v	Take the first step or steps in carrying out an action	Begin an event that is implied and limited by the nature or inherent function of the direct object
d004.s018.t010	con		X					
d004.s018.t011	l	l	X					
d004.s018.t012	iniezione	iniezione	N	bn:00046787n				
d004.s018.t013	,		X					
d004.s018.t014	perché		X					
d004.s018.t015	gli		X					
d004.s018.t016	animali	animale	N	bn:00004222n	bn:00004222n	bn:00004222n		
d004.s018.t017	con		X					
d004.s018.t018	attacchi	attacco	N	bn:00006999n				
d004.s018.t019	di		X					
d004.s018.t020	vomito	vomito	N	bn:00027565n				
d004.s018.t021	possono	potere	V					
d004.s018.t022	non		X		bn:00116360r			
d004.s018.t023	essere	essere	V					
d004.s018.t024	in		X					
d004.s018.t025	grado	grado	N		bn:00096151a	bn:00096151a		
d004.s018.t026	di		X					
d004.s018.t027	trattenere	trattenere	V	bn:00089400v				
d004.s018.t028	la		X					
d004.s018.t029	compressa	compressa	N	bn:00052222n	bn:00052222n	bn:00052222n		
d004.s018.t030	nell		X					
d004.s018.t031	organismo	organismo	N	bn:00009677n	bn:00102278a			
d004.s018.t032	(		X					
d004.s018.t033	che		X					
d004.s018.t034	può	potere	V					
d004.s018.t035	essere	essere	V					
d004.s018.t036	vomitata	vomitare	V	bn:00083115v				
d004.s018.t037	intatta	intatto	J					
d004.s018.t038	)		X					
d004.s018.t039	.		X					
d004.s019.t001	Per		X					
d004.s019.t002	il		X					
d004.s019.t003	trattamento	trattamento	N	bn:00042823n	bn:00047235n	bn:00047235n	The management of someone or something	Care provided to improve a situation (especially medical procedures or applications that are intended to relieve illness or injury)
d004.s019.t004	di		X					
d004.s019.t005	follow-up	follow-up	N	bn:08981187n	bn:00035627n	bn:00035627n	Il termine inglese follow-up indica una fase di controllo continuo o periodico e programmato ; è utilizzato in particolare in campo sanitario, dove può essere tradotto con catamnesi.	An activity that continues something that has already begun or that repeats something that has already been done
d004.s019.t006	,		X					
d004.s019.t007	le		X					
d004.s019.t008	compresse	compressa	N	bn:00052222n	bn:00052222n	bn:00052222n		
d004.s019.t009	possono	potere	V					
d004.s019.t010	essere	essere	V					
d004.s019.t011	somministrate	somministrare	V	bn:00082365v	bn:00082365v	bn:00082365v		
d004.s019.t012	dal		X					
d004.s019.t013	padrone	padrone	N	bn:00059954n	bn:00059954n	bn:00059954n		
d004.s019.t014	del		X					
d004.s019.t015	cane	cane	N	bn:00008602n	bn:00015267n	bn:00015267n	Informal terms for dogs	A member of the genus Canis (probably descended from the common wolf) that has been domesticated by man since prehistoric times; occurs in many breeds
d004.s019.t016	.		X					
d004.s020.t001	Inoltre		X		bn:00114246r			
d004.s020.t002	,		X					
d004.s020.t003	la		X					
d004.s020.t004	cura	cura	N	bn:00047235n	bn:00047235n	bn:00047235n		
d004.s020.t005	del		X					
d004.s020.t006	vomito	vomito	N	bn:00027565n	bn:00027565n	bn:00027565n		
d004.s020.t007	deve	dovere	V					
d004.s020.t008	essere	essere	V					
d004.s020.t009	associata	associare	V	bn:00082868v	bn:00114766r			
d004.s020.t010	ad		X					
d004.s020.t011	altre		X		bn:00108011a			
d004.s020.t012	misure	misura	N	bn:00054018n	bn:00054018n	bn:00054018n		
d004.s020.t013	di		X					
d004.s020.t014	supporto	supporto	N	bn:00075331n				
d004.s020.t015	o		X					
d004.s020.t016	ad		X					
d004.s020.t017	altre		X		bn:00108011a			
d004.s020.t018	terapie	terapia	N	bn:00047235n	bn:00076843n	bn:00076843n	Care provided to improve a situation (especially medical procedures or applications that are intended to relieve illness or injury)	(medicine) the act of caring for someone (as by medication or remedial training etc.)
d004.s020.t019	veterinarie	veterinario	J	bn:00113583a	bn:00113583a	bn:00113583a		
d004.s020.t020	che		X					
d004.s020.t021	intervengano	intervenire	V	bn:00089817v				
d004.s020.t022	sulle		X					
d004.s020.t023	cause	causa	N	bn:00016850n	bn:00016850n	bn:00016850n		
d004.s020.t024	del		X					
d004.s020.t025	vomito	vomito	N	bn:00027565n	bn:00027565n	bn:00027565n		
d004.s020.t026	.		X					
d004.s021.t001	Quali		X					
d004.s021.t002	sono	essere	V					
d004.s021.t003	i		X					
d004.s021.t004	rischi	rischio	N	bn:00030747n	bn:00030747n	bn:00030747n		
d004.s021.t005	associati	associare	V	bn:00082868v	bn:00082868v	bn:00082868v		
d004.s021.t006	a		X					
d004.s021.t007	Cerenia	cerenia	N	bn:00923812n	bn:00923812n	bn:00923812n		
d004.s021.t008	?		X					
d004.s022.t001	Cerenia	cerenia	N	bn:00923812n	bn:00923812n	bn:00923812n		
d004.s022.t002	è	essere	V					
d004.s022.t003	generalmente	generalmente	R	bn:00114778r	bn:00114634r	bn:00114634r	Under normal conditions	Usually; as a rule
d004.s022.t004	ben	bene	R	bn:00115530r	bn:00115530r	bn:00115530r		
d004.s022.t005	tollerato	tollerare	V	bn:00082138v	bn:00095008v	bn:00095008v	Put up with something or somebody unpleasant	Have a tolerance for a poison or strong drug or pathogen or environmental condition
d004.s022.t006	se		X					
d004.s022.t007	somministrato	somministrare	V	bn:00082365v	bn:00082365v	bn:00082365v		
d004.s022.t008	giornalmente	giornalmente	R	bn:00114917r	bn:00114917r	bn:00114917r		
d004.s022.t009	con		X					
d004.s022.t010	dosi	dose	N	bn:00028320n	bn:00028320n	bn:00028320n		
d004.s022.t011	fino		X					
d004.s022.t012	a		X					
d004.s022.t013	5		X					
d004.s022.t014	volte	volta	N	bn:00019848n	bn:00019848n	bn:00019848n		
d004.s022.t015	la		X					
d004.s022.t016	dose	dose	N	bn:00028320n	bn:00028320n	bn:00028320n		
d004.s022.t017	raccomandata	raccomandare	V	bn:00082418v	bn:00082418v	bn:00082418v		
d004.s022.t018	per		X					
d004.s022.t019	un		X					
d004.s022.t020	lungo	lungo	J	bn:00051929n	bn:00101795a	bn:00101795a	A period of time sufficient for factors to work themselves out	Relatively long in duration; tediously protracted
d004.s022.t021	periodo	periodo	N	bn:00061605n	bn:00061605n	bn:00061605n		
d004.s022.t022	di		X					
d004.s022.t023	tempo	tempo	N	bn:00077268n	bn:00077267n	bn:00077267n	An indefinite period (usually marked by specific attributes or activities)	A period of time considered as a resource under your control and sufficient to accomplish something
d004.s022.t024	(		X					
d004.s022.t025	fino		X					
d004.s022.t026	a		X					
d004.s022.t027	3		X					
d004.s022.t028	volte	volta	N	bn:00019848n	bn:00019848n	bn:00019848n		
d004.s022.t029	la		X					
d004.s022.t030	durata	durata	N	bn:00022191n	bn:00022191n	bn:00022191n		
d004.s022.t031	di		X					
d004.s022.t032	trattamento	trattamento	N	bn:00042823n	bn:00047235n	bn:00047235n	The management of someone or something	Care provided to improve a situation (especially medical procedures or applications that are intended to relieve illness or injury)
d004.s022.t033	raccomandata	raccomandato	J					
d004.s022.t034	)		X					
d004.s022.t035	.		X					
d004.s023.t001	Quali		X					
d004.s023.t002	sono	essere	V					
d004.s023.t003	le		X					
d004.s023.t004	precauzioni	precauzione	N	bn:00016012n	bn:00042049n	bn:00042049n	Judiciousness in avoiding harm or danger	A precautionary measure warding off impending danger or damage or injury etc.
d004.s023.t005	che		X					
d004.s023.t006	deve	dovere	V					
d004.s023.t007	prendere	prendere	V	bn:00082206v				
d004.s023.t008	la		X					
d004.s023.t009	persona	persona	N	bn:00046516n	bn:00046516n	bn:00046516n		
d004.s023.t010	che		X					
d004.s023.t011	somministra	somministrare	V	bn:00082365v	bn:00088826v	bn:00088826v	Give or apply (medications)	Give (as medicine)
d004.s023.t012	il		X					
d004.s023.t013	medicinale	medicinale	N	bn:00054128n	bn:00054128n	bn:00054128n		
d004.s023.t014	o		X					
d004.s023.t015	entra	entrare	V	bn:00085363v	bn:00085319v			
d004.s023.t016	in		X					
d004.s023.t017	contatto	contatto	N	bn:00022113n	bn:00022113n	bn:00022113n		
d004.s023.t018	con		X					
d004.s023.t019	l		X					
d004.s023.t020	animale	animale	N	bn:00004222n	bn:00004222n	bn:00004222n		
d004.s023.t021	?		X					
d004.s024.t001	Cerenia	cerenia	N	bn:00923812n	bn:00923812n	bn:00923812n		
d004.s024.t002	non		X		bn:00116360r			
d004.s024.t003	presenta	presentare	V	bn:00091868v	bn:00083187v	bn:00083187v	Introduce	Form or compose
d004.s024.t004	particolari	particolare	J	bn:00102398a	bn:00102398a	bn:00102398a		
d004.s024.t005	rischi	rischio	N	bn:00030747n	bn:00030747n	bn:00030747n		
d004.s024.t006	per		X					
d004.s024.t007	l	l	X					
d004.s024.t008	uomo	uomo	N	bn:00044576n	bn:00044382n	bn:00044382n	Any living or extinct member of the family Hominidae characterized by superior intelligence, articulate speech, and erect carriage	The common people generally
d004.s024.t009	.		X					
