Token ID	Token	Lemma	POS	BN Synset	Token ID ES	Token ES	Lemma ES	POS ES	Sense ES
	is	be	VERB		d001.s093.t001	Está	estar	V	
d001.s093.t003	also	also	ADV	bn:00114246r	d001.s093.t003	asimismo	asimismo	R	bn:00114246r
	being	be	VERB						
d001.s093.t004	examined	examine	VERB	bn:00082596v	d001.s093.t002	examinando	examinar	V	bn:00082596v
	,	,	.		d001.s093.t012	,		X	
	with	with	ADP						
d001.s093.t005	particular	particular	ADJ	bn:00102398a	d001.s093.t014	especial	especial	J	bn:00102398a
d001.s093.t006	attention	attention	NOUN	bn:00007020n	d001.s093.t015	atención	atención	N	bn:00007020n
d001.s093.t007	paid	pay	VERB	bn:00088817v					
	to	to	PRT		d001.s093.t016	a		X	
d001.s093.t008	proposals	proposal	NOUN	bn:00064776n	d001.s093.t018	propuestas	propuesta	N	bn:00064776n
	for	for	ADP		d001.s093.t019	para		X	
d001.s093.t009	removing	remove	VERB	bn:00088783v	d001.s093.t020	eliminar	eliminar	V	bn:00088783v
d001.s093.t010	age	age	NOUN	bn:00001936n					
d001.s093.t011	barriers	barrier	NOUN	bn:00008714n	d001.s093.t022	obstáculos	obstáculo	N	bn:00008714n
	.	.	.		d001.s093.t023	.		X	
	-end-	-end-	-end-						
d001.s094.t001	Thirdly	thirdly	ADV	bn:00117283r	d001.s094.t002➕d001.s094.t003	tercer➕lugar		X➕N	bn:00117283r
	,	,	.		d001.s094.t004	,		X	
	the	the	DET		d001.s094.t005	el		X	
d001.s094.t002	project	project	NOUN	bn:00064665n	d001.s094.t006	proyecto	proyecto	N	bn:00064665n
	documents	document	NOUN		d001.s094.t007	documenta	documentar	V	
	and	and	CONJ		d001.s094.t008	y		X	
d001.s094.t003	assesses	assess	VERB	bn:00082720v	d001.s094.t009	evalúa	evaluar	V	bn:00082720v
d001.s094.t004	initiatives	initiative	NOUN	bn:00034797n	d001.s094.t011	iniciativas	iniciativa	N	bn:00034797n
	,	,	.						
	in	in	ADP		d001.s094.t024	en relación con		X	
	both	both	CONJ						
	the	the	DET		d001.s094.t013	los		X	
d001.s094.t005	public	public	ADJ	bn:00109212a	d001.s094.t015	público	público	J	bn:00109212a
	and	and	CONJ		d001.s094.t016	y		X	
d001.s094.t006	private	private	ADJ	bn:00104973a	d001.s094.t017	privado	privado	J	bn:00104973a
d001.s094.t007	sectors	sector	NOUN	bn:00070206n	d001.s094.t014	sectores	sector	N	bn:00070206n
	which	which	DET						
	combat	combat	VERB		d001.s094.t019	combatir	combatir	V	
d001.s094.t008	age	age	NOUN	bn:00001936n					
d001.s094.t009	barriers	barrier	NOUN	bn:00008714n	d001.s094.t021	limitaciones	limitación	N	bn:00008714n
	,	,	.		d001.s094.t022	,		X	
d001.s094.t010	especially	especially	ADV	bn:00115235r	d001.s094.t023	especialmente	especialmente	R	bn:00115235r
	for	for	ADP		d001.s094.t024	en relación con		X	
d001.s094.t011	older	old	ADJ	bn:00107786a	d001.s094.t027	mayores	grande	J	bn:00107786a
d001.s094.t012	workers	worker	NOUN	bn:00081593n	d001.s094.t026	trabajadores	trabajador	N	bn:00081593n
	.	.	.		d001.s094.t028	.		X	
	-end-	-end-	-end-						
d001.s095.t001	Seeking	seek	VERB	bn:00090460v	d001.s095.t005	busca	buscar	V	bn:00090460v
d001.s095.t002	alternatives	alternative	NOUN	bn:00003132n	d001.s095.t006	alternativas	alternativa	N	bn:00003132n
	to	to	PRT		d001.s095.t007	a		X	
d001.s095.t003	early	early	ADJ	bn:00101935a	d001.s095.t010	anticipada	anticipado	J	bn:00101935a
d001.s095.t004	retirement	retirement	NOUN	bn:00067456n	d001.s095.t009	jubilación	jubilación	N	bn:00067456n
	and	and	CONJ		d001.s095.t011	y		X	
d001.s095.t005	redundancy	redundancy	NOUN	bn:00066743n					
	,	,	.		d001.s095.t014	,		X	
	the	the	DET		d001.s095.t001	El		X	
d001.s095.t006	project	project	NOUN	bn:00064665n	d001.s095.t002	proyecto	proyecto	N	bn:00064665n
	is	be	VERB		d001.s095.t015	se		X	
d001.s095.t007	primarily	primarily	ADV	bn:00114714r	d001.s095.t017	ante		X	bn:00114714r
d001.s095.t008	concerned	concern	VERB	bn:00083240v	d001.s095.t016	ocupa	ocupar	V	bn:00083240v
	with	with	ADP		d001.s095.t019	de		X	
	the	the	DET		d001.s095.t020	la		X	
d001.s095.t009	retention	retention	NOUN	bn:00044396n					
	,	,	.		d001.s095.t022	,		X	
d001.s095.t010	reintegration	reintegrate	VERB	bn:00092717v	d001.s095.t024	reintegración	reintegración	N	bn:00092717v
	and	and	CONJ		d001.s095.t025	y		X	
d001.s095.t011	retraining	retrain	VERB	bn:00092954v					
	of	of	ADP		d001.s095.t029	de		X	
d001.s095.t012	older	old	ADJ	bn:00107786a	d001.s095.t032	mayores	grande	J	bn:00107786a
d001.s095.t013	workers	worker	NOUN	bn:00081593n	d001.s095.t031	trabajadores	trabajador	N	bn:00081593n
	.	.	.		d001.s095.t033	.		X	
	-end-	-end-	-end-						
	The	the	DET		d001.s096.t007	el		X	
d001.s096.t001	gender	gender	NOUN	bn:00037634n	d001.s096.t008	sexo	sexo	N	bn:00037634n
	and	and	CONJ		d001.s096.t009	y		X	
d001.s096.t002	ethnic	ethnic	ADJ	bn:00100762a					
d001.s096.t003	backgrounds	background	NOUN	bn:00007781n	d001.s096.t011	raza	raza	N	bn:00007781n
	of	of	ADP		d001.s096.t012	de		X	
d001.s096.t004	workers	worker	NOUN	bn:00081593n	d001.s096.t014	trabajadores	trabajador	N	bn:00081593n
	and	and	CONJ						
	how	how	ADV		d001.s096.t004	qué		X	
	these	these	DET						
d001.s096.t005	relate	relate	VERB	bn:00082868v	d001.s096.t006	influyen	influir	V	bn:00082868v
	to	to	PRT		d001.s096.t015	en		X	
d001.s096.t006	age	age	NOUN	bn:00001936n	d001.s096.t022	edad	edad	N	bn:00001936n
d001.s096.t007	discrimination	discrimination	NOUN	bn:00027538n	d001.s096.t017	discriminación	discriminación	N	bn:00027538n
	are	be	VERB						
d001.s096.t008	examined	examine	VERB	bn:00082596v	d001.s096.t001	Estudia	estudiar	V	bn:00082596v
	.	.	.		d001.s096.t023	.		X	
	-end-	-end-	-end-						
	The	the	DET		d001.s097.t001	El		X	
d001.s097.t001	project	project	NOUN	bn:00064665n	d001.s097.t002	proyecto	proyecto	N	bn:00064665n
d001.s097.t002	also	also	ADV	bn:00114246r					
d001.s097.t003	considers	consider	VERB	bn:00085651v	d001.s097.t003	tiene	tener	V	bn:00085651v
d001.s097.t004	initiatives	initiative	NOUN	bn:00034797n	d001.s097.t011➕d001.s097.t012	las➕iniciativas		X➕N	bn:00034797n
	to	to	PRT		d001.s097.t013	para		X	
	combat	combat	VERB		d001.s097.t014	luchar	luchar	V	
d001.s097.t005	age	age	NOUN	bn:00001936n					
d001.s097.t006	discrimination	discrimination	NOUN	bn:00027538n	d001.s097.t019	discriminación	discriminación	N	bn:00027538n
	in	in	ADP		d001.s097.t020	en		X	
d001.s097.t007	rural areas	rural_area	NOUN	bn:00023237n	d001.s097.t022➕d001.s097.t023	zonas➕rurales	zona	N➕J	bn:00023237n
	and	and	CONJ		d001.s097.t024	y		X	
	in	in	ADP		d001.s097.t025	en		X	
d001.s097.t008	small	small	ADJ	bn:00106773a	d001.s097.t027	pequeñas	pequeño	J	bn:00106773a
	and	and	CONJ		d001.s097.t028	y		X	
	medium	medium	ADJ		d001.s097.t029	medianas	mediano	J	
	sized	size	VERB		d001.s097.t029	medianas	mediano	J	
d001.s097.t009	enterprises	enterprise	NOUN	bn:00031008n	d001.s097.t023➕d001.s097.t030	rurales➕empresas	rural	J➕N	bn:00031008n
	.	.	.		d001.s097.t031	.		X	
	-end-	-end-	-end-						
	Seven	seven	NOUN		d001.s098.t001	Siete		X	
d001.s098.t001	member	member	NOUN	bn:00054277n	d001.s098.t003	miembros	miembro	N	bn:00054277n
d001.s098.t002	states	state	NOUN	bn:00023236n	d001.s098.t002	Estados	estado	N	bn:00023236n
	are	be	VERB		d001.s098.t005	incluyen	incluir	V	
d001.s098.t003	covered	cover	VERB	bn:00085497v	d001.s098.t005	incluyen	incluir	V	bn:00085497v
	by	by	ADP						
	the	the	DET		d001.s098.t007	el		X	
d001.s098.t004	project	project	NOUN	bn:00064665n	d001.s098.t008	proyecto	proyecto	N	bn:00064665n
	:	:	.		d001.s098.t009	:		X	
	Belgium	belgium	NOUN						
	,	,	.		d001.s098.t011	,		X	
	France	france	NOUN		d001.s098.t014	Francia	francia	N	
	,	,	.						
	Germany	germany	NOUN		d001.s098.t010	Alemania	alemania	N	
	,	,	.		d001.s098.t013	,		X	
	Greece	greece	NOUN		d001.s098.t016	Grecia	grecia	N	
	,	,	.		d001.s098.t015	,		X	
	Italy	italy	NOUN		d001.s098.t018	Italia	italia	N	
	,	,	.		d001.s098.t017	,		X	
	the	the	DET						
	Netherlands	netherland	NOUN						
	and	and	CONJ		d001.s098.t021	y		X	
	the	the	DET						
d001.s098.t005	United	united	ADJ	bn:00112908a	d001.s098.t022	Reino Unido	reino~unido	N	bn:00112908a
d001.s098.t006	Kingdom	kingdom	NOUN	bn:00049168n	d001.s098.t022	Reino Unido	reino~unido	N	bn:00049168n
	.	.	.		d001.s098.t023	.		X	
	-end-	-end-	-end-						
	This	this	DET		d001.s099.t010	presente	presente	J	
d001.s099.t001	document	document	NOUN	bn:00028015n	d001.s099.t011	documento	documento	N	bn:00028015n
	is	be	VERB		d001.s099.t001	Resumen	resumir	V	
	a	a	DET		d001.s099.t009	el		X	
d001.s099.t002	summary	summary	NOUN	bn:00075142n					
	of	of	ADP		d001.s099.t002	del		X	
	the	the	DET		d001.s099.t014	el		X	
d001.s099.t003	European	european	ADJ	bn:00102440a	d001.s099.t017	Europeo	europeo	J	bn:00102440a
d001.s099.t004	Public	public	ADJ	bn:00109211a	d001.s099.t016	Público	público	J	bn:00109211a
d001.s099.t005	Assessment	assessment	NOUN	bn:00005120n	d001.s099.t019	Evaluación	evaluación	N	bn:00005120n
d001.s099.t006	Report	report	NOUN	bn:00067181n	d001.s099.t015	Informe	informe	N	bn:00067181n
	.	.	.		d001.s099.t020	,		X	
	It	it	PRON						
d001.s099.t007	explains	explain	VERB	bn:00087870v	d001.s099.t023	explica	explicar	V	bn:00087870v
	how	how	ADV		d001.s099.t024	cómo	cómo	R	
	the	the	DET						
d001.s099.t008	Committee	committee	NOUN	bn:00021015n	d001.s099.t028	Comité	comité	N	bn:00021015n
	for	for	ADP		d001.s099.t018	de		X	
d001.s099.t009	Medicinal	medicinal	ADJ	bn:00106556a					
d001.s099.t010	Products	product	NOUN	bn:00064584n	d001.s099.t030	Medicamentos	medicamento	N	bn:00064584n
	for	for	ADP		d001.s099.t004	para		X	
d001.s099.t011	Veterinary	veterinary	NOUN	bn:00079883n	d001.s099.t033	Veterinario	veterinario	N	bn:00079883n
d001.s099.t012	Use	use	NOUN	bn:00030627n	d001.s099.t032	Uso	uso	N	bn:00030627n
	(	(	.		d001.s099.t034	(		X	
	CVMP	cvmp	X		d001.s099.t035	CVMP	cvmp	N	
	)	)	.		d001.s099.t036	)		X	
d001.s099.t013	assessed	assess	VERB	bn:00082720v	d001.s099.t026➕d001.s099.t038	evaluación➕efectuada	evaluación	N➕V	bn:00082720v
	the	the	DET						
d001.s099.t014	studies	study	NOUN	bn:00074790n	d001.s099.t041	estudios	estudio	N	bn:00074790n
d001.s099.t015	performed	perform	VERB	bn:00087107v	d001.s099.t038	efectuada	efectuar	V	bn:00087107v
	,	,	.		d001.s099.t020	,		X	
	to	to	PRT		d001.s099.t046	a		X	
d001.s099.t016	reach	reach	VERB	bn:00088789v					
	their	they	PRON						
d001.s099.t017	recommendations	recommendation	NOUN	bn:00066562n	d001.s099.t048	recomendaciones	recomendación	N	bn:00066562n
	on	on	ADP		d001.s099.t049	sobre		X	
	how	how	ADV						
	to	to	PRT						
d001.s099.t018	use	use	VERB	bn:00082705v	d001.s099.t053	uso	uso	N	bn:00082705v
	the	the	DET						
d001.s099.t019	medicine	medicine	NOUN	bn:00054128n	d001.s099.t055	medicamento	medicamento	N	bn:00054128n
	.	.	.		d001.s099.t056	.		X	
	-end-	-end-	-end-						
	What	what	PRON		d001.s100.t001	¿Qué	¿qué	R	
	is	be	VERB		d001.s100.t002	es	ser	V	
	Cerenia	cerenia	NOUN		d001.s100.t003	Cerenia	cerenia	N	
	?	?	.		d001.s100.t004	?		X	
	-end-	-end-	-end-						
	Cerenia	cerenia	NOUN		d001.s101.t001	Cerenia	cerenia	N	
d001.s101.t001	contains	contain	VERB	bn:00085499v	d001.s101.t002	contiene	contener	V	bn:00085499v
	the	the	DET		d001.s101.t003	el		X	
d001.s101.t002	active	active	ADJ	bn:00096387a	d001.s101.t005	activo	activo	J	bn:00096387a
d001.s101.t003	substance	substance	NOUN	bn:00074985n					
	maropitant	maropitant	NOUN		d001.s101.t006	maropitant	maropitant	N	
	and	and	CONJ		d001.s101.t007	y		X	
	is	be	VERB		d001.s101.t008	se		X	
d001.s101.t004	available	available	ADJ	bn:00097846a	d001.s101.t009	presenta	presentar	V	bn:00097846a
	as	as	ADP						
d001.s101.t005	tablet	tablet	NOUN	bn:00052222n					
	or	or	CONJ		d001.s101.t014	o		X	
	as	as	ADP						
d001.s101.t006	solution	solution	NOUN	bn:00072760n	d001.s101.t016	solución	solución	N	bn:00072760n
	for	for	ADP		d001.s101.t015	de		X	
d001.s101.t007	injection	injection	NOUN	bn:00046787n					
	.	.	.		d001.s101.t018	.		X	
	-end-	-end-	-end-						
	The	the	DET		d001.s102.t001	Los		X	
d001.s102.t001	tablets	tablet	NOUN	bn:00052222n	d001.s102.t002	comprimidos	comprimir	V	bn:00052222n
	are	be	VERB		d001.s102.t003	son	ser	V	
	pale-orange	pale-orange	ADJ		d001.s102.t006➕d001.s102.t007	naranja➕claro	naranja	N➕J	
	and	and	CONJ		d001.s102.t008	y		X	
d001.s102.t002	have	have	VERB	bn:00089240v	d001.s102.t009	tienen	tener	V	bn:00089240v
	a	a	DET		d001.s102.t010	una		X	
d001.s102.t003	score	score	NOUN	bn:00069754n					
d001.s102.t004	line	line	NOUN	bn:00023645n	d001.s102.t011	ranura	ranura	N	bn:00023645n
	on	on	ADP		d001.s102.t012	en		X	
	both	both	DET		d001.s102.t013	ambas		X	
d001.s102.t005	sides	side	NOUN	bn:00071433n	d001.s102.t014	caras	cara	N	bn:00071433n
d001.s102.t006	so	so	ADV	bn:00117049r					
	that	that	ADP						
	they	they	PRON		d001.s102.t019	dividirlos	dividir	V	
	can	can	VERB		d001.s102.t018	permite	permitir	V	
	be	be	VERB						
d001.s102.t007	halved	halve	VERB	bn:00089157v	d001.s102.t019	dividirlos	dividir	V	bn:00089157v
	.	.	.		d001.s102.t023	.		X	
	-end-	-end-	-end-						
	Each	each	DET		d001.s103.t001	Cada		X	
d001.s103.t001	tablet	tablet	NOUN	bn:00052222n	d001.s103.t002	comprimido	comprimido	N	bn:00052222n
	is	be	VERB		d001.s103.t003	va	ir	V	
d001.s103.t002	marked	mark	VERB	bn:00090663v	d001.s103.t004	marcado	marcar	V	bn:00090663v
	with	with	ADP		d001.s103.t005	con		X	
	the	the	DET		d001.s103.t006	el		X	
	Pfizer	pfizer	NOUN		d001.s103.t008	Pfizer	pfizer	N	
d001.s103.t003	logo	logo	NOUN	bn:00051872n	d001.s103.t007	logo	logo	N	bn:00051872n
	on	on	ADP		d001.s103.t009	en		X	
	one	one	NUM		d001.s103.t010	una		X	
d001.s103.t004	side	side	NOUN	bn:00071433n	d001.s103.t011	cara	cara	N	bn:00071433n
	and	and	CONJ		d001.s103.t012	y		X	
	with	with	ADP						
	the	the	DET		d001.s103.t013	las		X	
d001.s103.t005	letters	letter	NOUN	bn:00003057n	d001.s103.t014	letras	letra	N	bn:00003057n
	MPT	mpt	NOUN		d001.s103.t015	MPT	mpt	N	
	and	and	CONJ		d001.s103.t016	y		X	
	the	the	DET		d001.s103.t017	la		X	
d001.s103.t006	quantity	quantity	NOUN	bn:00003603n	d001.s103.t018	cantidad	cantidad	N	bn:00003603n
	of	of	ADP		d001.s103.t019	de		X	
	maropitant	maropitant	NOUN		d001.s103.t020	maropitant	maropitant	N	
	on	on	ADP		d001.s103.t021	en		X	
	the	the	DET		d001.s103.t022	la		X	
d001.s103.t007	other	other	ADJ	bn:00108011a	d001.s103.t023	otra		X	bn:00108011a
d001.s103.t008	side	side	NOUN	bn:00071433n					
	.	.	.		d001.s103.t024	.		X	
	-end-	-end-	-end-						
	What	what	PRON						
	is	be	VERB						
	Cerenia	cerenia	NOUN		d001.s104.t005	Cerenia	cerenia	N	
d001.s104.t001	used	use	VERB	bn:00082705v	d001.s104.t004	utiliza	utilizar	V	bn:00082705v
	for	for	ADP						
	?	?	.		d001.s104.t006	?		X	
	-end-	-end-	-end-						
	Cerenia	cerenia	NOUN		d001.s105.t001	Cerenia	cerenia	N	
	is	be	VERB		d001.s105.t002	es	ser	V	
	an	a	DET		d001.s105.t003	un		X	
d001.s105.t001	anti-emetic	antiemetic	NOUN	bn:00004656n	d001.s105.t004	antiemético	antiemético	N	bn:00004656n
	,	,	.						
	this	this	DET						
d001.s105.t002	means	mean	VERB	bn:00089805v					
	that	that	ADP						
	it	it	PRON						
d001.s105.t003	stops	stop	VERB	bn:00094398v					
d001.s105.t004	vomiting	vomit	VERB	bn:00083115v	d001.s105.t008	vómitos	vómito	N	bn:00083115v
	.	.	.		d001.s105.t010	.		X	
	-end-	-end-	-end-						
	It	it	PRON						
	is	be	VERB						
d001.s106.t001	used	use	VERB	bn:00082705v	d001.s106.t002	utiliza	utilizar	V	bn:00082705v
	in	in	ADP		d001.s106.t003	en		X	
d001.s106.t002	dogs	dog	NOUN	bn:00015267n	d001.s106.t004	perros	perro	N	bn:00015267n
	to	to	PRT		d001.s106.t005	para		X	
d001.s106.t003	prevent	prevent	VERB	bn:00088454v	d001.s106.t007	prevención	prevención	N	bn:00088454v
d001.s106.t004	vomiting	vomit	VERB	bn:00083115v	d001.s106.t010	vómitos	vómito	N	bn:00083115v
	such	such	ADJ						
	as	as	ADP		d001.s106.t012	por ejemplo	por~ejemplo	R	
d001.s106.t005	vomiting	vomit	VERB	bn:00083115v					
d001.s106.t006	caused	cause	VERB	bn:00084699v	d001.s106.t014	causados	causar	V	bn:00084699v
	by	by	ADP		d001.s106.t015	por		X	
d001.s106.t007	chemotherapy	chemotherapy	NOUN	bn:00018141n	d001.s106.t017	quimioterapia	quimioterapia	N	bn:00018141n
	(	(	.		d001.s106.t018	(		X	
d001.s106.t008	medicines	medicine	NOUN	bn:00054128n	d001.s106.t019	fármacos	fármaco	N	bn:00054128n
d001.s106.t009	used	use	VERB	bn:00082705v	d001.s106.t020	utilizados	utilizar	V	bn:00082705v
	for	for	ADP		d001.s106.t021	para		X	
	the	the	DET		d001.s106.t022	el		X	
d001.s106.t010	treatment	treatment	NOUN	bn:00047235n	d001.s106.t023	tratamiento	tratamiento	N	bn:00047235n
	of	of	ADP		d001.s106.t008	de		X	
d001.s106.t011	cancer	cancer	NOUN	bn:00015180n	d001.s106.t025	cáncer	cáncer	N	bn:00015180n
	,	,	.		d001.s106.t026	,		X	
	some	some	DET		d001.s106.t027	algunos		X	
	of	of	ADP		d001.s106.t028	de		X	
	which	which	DET		d001.s106.t030	cuales		X	
	are	be	VERB		d001.s106.t031	producen	producir	V	
d001.s106.t012	known	know	VERB	bn:00090142v					
	to	to	PRT						
d001.s106.t013	cause	cause	VERB	bn:00084699v	d001.s106.t031	producen	producir	V	bn:00084699v
d001.s106.t014	vomiting	vomit	VERB	bn:00083115v	d001.s106.t032	vómitos	vómito	N	bn:00083115v
	)	)	.		d001.s106.t033	)		X	
	.	.	.		d001.s106.t034	.		X	
	-end-	-end-	-end-						
	In	in	ADP						
d001.s107.t001	combination	combination	NOUN	bn:00020872n	d001.s107.t001	Combinado	combinar	V	bn:00020872n
	with	with	ADP		d001.s107.t002	con		X	
d001.s107.t002	supportive	supportive	ADJ	bn:00111492a	d001.s107.t005	complementarias	complementario	J	bn:00111492a
d001.s107.t003	measures	measure	NOUN	bn:00054018n	d001.s107.t004➕d001.s107.t009	medidas➕tratamientos	medida	N	bn:00054018n
	such	such	ADJ						
	as	as	ADP		d001.s107.t007	como		X	
d001.s107.t004	other	other	ADJ	bn:00108011a	d001.s107.t008	otros		X	bn:00108011a
d001.s107.t005	veterinary	veterinary	ADJ	bn:00113583a	d001.s107.t010	veterinarios	veterinario	N	bn:00113583a
d001.s107.t006	treatment	treatment	NOUN	bn:00047235n	d001.s107.t009	tratamientos	tratamiento	N	bn:00047235n
	or	or	CONJ		d001.s107.t011	o		X	
	a	a	DET		d001.s107.t012	una		X	
d001.s107.t007	special	special	ADJ	bn:00110996a	d001.s107.t014	especial	especial	J	bn:00110996a
d001.s107.t008	diet	diet	NOUN	bn:00027011n	d001.s107.t013	dieta	dieta	N	bn:00027011n
	,	,	.		d001.s107.t015	,		X	
	Cerenia	cerenia	NOUN		d001.s107.t016	Cerenia	cerenia	N	
	can	can	VERB						
d001.s107.t009	also	also	ADV	bn:00114246r	d001.s107.t019	también	también	R	bn:00114246r
	be	be	VERB		d001.s107.t017	se		X	
d001.s107.t010	used	use	VERB	bn:00082705v	d001.s107.t018	utiliza	utilizar	V	bn:00082705v
	in	in	ADP						
	the	the	DET						
d001.s107.t011	treatment	treatment	NOUN	bn:00047235n	d001.s107.t021	tratamiento	tratamiento	N	bn:00047235n
	of	of	ADP		d001.s107.t022	del		X	
d001.s107.t012	vomiting	vomiting	NOUN	bn:00027565n	d001.s107.t023	vómito	vómito	N	bn:00027565n
	(	(	.		d001.s107.t024	(		X	
	either	either	CONJ						
	as	as	ADP		d001.s107.t025	como		X	
d001.s107.t013	injection	injection	NOUN	bn:00046787n	d001.s107.t026	inyección	inyección	N	bn:00046787n
	or	or	CONJ		d001.s107.t027	o		X	
	as	as	ADP		d001.s107.t028	como		X	
d001.s107.t014	injection	injection	NOUN	bn:00046787n	d001.s107.t029	inyección	inyección	N	bn:00046787n
d001.s107.t015	followed	follow	VERB	bn:00088425v	d001.s107.t030	seguida	seguir	V	bn:00088425v
	by	by	ADP						
d001.s107.t016	tablets	tablet	NOUN	bn:00052222n	d001.s107.t032	comprimidos	comprimir	V	bn:00052222n
	)	)	.		d001.s107.t033	)		X	
	.	.	.		d001.s107.t034	.		X	
	-end-	-end-	-end-						
	For	for	ADP		d001.s108.t001	A		X	
	these	these	DET		d001.s108.t002	estos		X	
d001.s108.t001	purposes	purpose	NOUN	bn:00002178n	d001.s108.t003	efectos	efecto	N	bn:00002178n
	,	,	.		d001.s108.t004	,		X	
	Cerenia	cerenia	NOUN		d001.s108.t005	Cerenia	cerenia	N	
	can	can	VERB		d001.s108.t007	puede	poder	V	
	be	be	VERB		d001.s108.t008	administrar	administrar	V	
d001.s108.t002	given	give	VERB	bn:00088826v	d001.s108.t008	administrar	administrar	V	bn:00088826v
	for	for	ADP		d001.s108.t009	durante		X	
	up	up	ADP		d001.s108.t013	hasta		X	
	to	to	PRT						
	five	five	NUM		d001.s108.t014	cinco		X	
d001.s108.t003	days	day	NOUN	bn:00025419n	d001.s108.t015	días	día	N	bn:00025419n
	-end-	-end-	-end-						
	How	how	ADV		d001.s109.t001	¿Cómo	¿cómo	N	
	does	do	VERB		d001.s109.t002	actúa	actuar	V	
	Cerenia	cerenia	NOUN		d001.s109.t003	Cerenia	cerenia	N	
	work	work	VERB		d001.s109.t002	actúa	actuar	V	
	?	?	.		d001.s109.t004	?		X	
	-end-	-end-	-end-						
	Cerenia	cerenia	NOUN		d001.s110.t001	Cerenia	cerenia	N	
d001.s110.t001	blocks	block	VERB	bn:00083622v	d001.s110.t002	bloquea	bloquear	V	bn:00083622v
	a	a	DET						
	neurokinin	neurokinin	NOUN		d001.s110.t006	neurocinina	neurocinina	N	
	1	1	NUM		d001.s110.t007	1		X	
	(	(	.		d001.s110.t008	(		X	
	NK1	nk1	NOUN		d001.s110.t009	NK1	nk1	N	
	)	)	.		d001.s110.t010	)		X	
d001.s110.t002	receptor	receptor	NOUN	bn:00066514n	d001.s110.t004	receptores	receptor	N	bn:00066514n
	,	,	.						
	which	which	DET						
d001.s110.t003	acts	act	VERB	bn:00082285v					
	in	in	ADP		d001.s110.t011	en		X	
	the	the	DET		d001.s110.t012	el		X	
d001.s110.t004	central nervous system	central_nervous_system	NOUN	bn:00017184n	d001.s110.t013➕d001.s110.t015	sistema➕central	sistema	N➕J	bn:00017184n
	.	.	.		d001.s110.t016	.		X	
	-end-	-end-	-end-						
	How	how	ADV		d001.s111.t001	¿Qué	¿qué	V	
	has	have	VERB		d001.s111.t006	han	haber	V	
	Cerenia	cerenia	NOUN		d001.s111.t009	Cerenia	cerenia	N	
	been	be	VERB						
d001.s111.t001	studied	study	VERB	bn:00082596v	d001.s111.t004	estudios	estudio	N	bn:00082596v
	?	?	.		d001.s111.t010	?		X	
	-end-	-end-	-end-						
	A	a	DET		d001.s112.t004	una		X	
d001.s112.t001	large number	large_number	NOUN	bn:00009055n	d001.s112.t005➕d001.s112.t006	gran➕cantidad	grande	J➕N	bn:00009055n
	of	of	ADP		d001.s112.t007	de		X	
d001.s112.t002	studies	study	NOUN	bn:00074790n	d001.s112.t008	estudios	estudio	N	bn:00074790n
	with	with	ADP		d001.s112.t009	con		X	
	Cerenia	cerenia	NOUN		d001.s112.t010	Cerenia	cerenia	N	
	were	be	VERB		d001.s112.t002	han	haber	V	
d001.s112.t003	carried out	carry_out	VERB	bn:00082225v	d001.s112.t003	realizado	realizar	V	bn:00082225v
	either	either	CONJ						
	in	in	ADP		d001.s112.t011	en		X	
d001.s112.t004	laboratory	laboratory	NOUN	bn:00049551n	d001.s112.t014	laboratorio	laboratorio	N	bn:00049551n
d001.s112.t005	dogs	dog	NOUN	bn:00015267n	d001.s112.t012	perros	perro	N	bn:00015267n
	or	or	CONJ						
	in	in	ADP		d001.s112.t016	en		X	
	animal	animal	NOUN						
d001.s112.t006	patients	patient	NOUN	bn:00061017n	d001.s112.t018	pacientes	paciente	J	bn:00061017n
	at	at	ADP						
d001.s112.t007	veterinary	veterinary	ADJ	bn:00113583a	d001.s112.t020➕d001.s112.t021	clínicas➕veterinarias	clínico	J➕N	bn:00113583a
	practises	practise	NOUN		d001.s112.t020	clínicas	clínico	J	
	in	in	ADP		d001.s112.t022	de		X	
d001.s112.t008	several	several	ADJ	bn:00110469a	d001.s112.t023	varios		X	bn:00110469a
d001.s112.t009	European countries	european_country	NOUN	bn:00031903n	d001.s112.t024➕d001.s112.t025	países➕europeos	país	N➕J	bn:00031903n
	and	and	CONJ		d001.s112.t026	y		X	
	in	in	ADP						
	the	the	DET						
	USA	usa	NOUN		d001.s112.t028	EE.UU.	ee.uu.	N	
	.	.	.		d001.s112.t028	EE.UU.	ee.uu.	N	
	-end-	-end-	-end-						
	What	what	DET		d001.s113.t001	¿Qué	¿qué	N	
d001.s113.t001	benefit	benefit	NOUN	bn:00009905n	d001.s113.t002	beneficios	beneficio	N	bn:00009905n
	has	have	VERB		d001.s113.t003	ha	haber	V	
	Cerenia	cerenia	NOUN		d001.s113.t005	Cerenia	cerenia	N	
d001.s113.t002	shown	show	VERB	bn:00083245v	d001.s113.t004	demostrado	demostrar	V	bn:00083245v
	during	during	ADP		d001.s113.t006	durante		X	
	the	the	DET		d001.s113.t007	dichos		X	
d001.s113.t003	studies	study	NOUN	bn:00074790n	d001.s113.t008	estudios	estudio	N	bn:00074790n
	?	?	.		d001.s113.t009	?		X	
	-end-	-end-	-end-						
	The	the	DET		d001.s114.t001	Los		X	
d001.s114.t001	results	result	NOUN	bn:00034520n	d001.s114.t002	resultados	resultado	N	bn:00034520n
