Token ID	Token	Lemma	POS	Sense	BN Synset
f004.s019.t003	بعدی	بعدی	ADJ		bn:00035627n
f004.s019.t004	،	،	PUNCT		
f004.s019.t005	صاحب	صاحب	NOUN,EZ		bn:00059954n
f004.s019.t006	حیوان	حیوان	NOUN		bn:00004222n
f004.s019.t007	می‌تواند	توانست#توان	VERB		bn:13601970v
f004.s019.t008	قرص‌ها	قرص	NOUN		bn:00052222n
f004.s019.t009	را	را	ADP		
f004.s019.t010	به	به	ADP		
f004.s019.t011	سگ	سگ	NOUN		bn:00015267n
f004.s019.t012	بدهد	داد#ده	VERB		bn:00082365v
f004.s019.t013	.	.	PUNCT		
f004.s020.t001	همچنین	همچنین	CCONJ		bn:00114246r
f004.s020.t002	،	،	PUNCT		
f004.s020.t003	درمان	درمان	NOUN,EZ		bn:00047235n
f004.s020.t004	استفراغ	استفراغ	NOUN		bn:00027565n
f004.s020.t005	تنها	تنها	ADV		bn:00114234r
f004.s020.t006	باید	باید	VERB		bn:27221338v
f004.s020.t007	همراه	همراه	NOUN		bn:00115794r
f004.s020.t008	با	با	ADP		
f004.s020.t009	سایر	سایر	NOUN,EZ		bn:00108011a
f004.s020.t010	اقدامات	اقدامات	NOUN,EZ		bn:00054018n
f004.s020.t011	حمایتی	حمایت	ADJ		bn:00111492a
f004.s020.t012	یا	یا	CCONJ		
f004.s020.t013	سایر	سایر	NOUN,EZ		bn:00108011a
f004.s020.t014	درمان‌های	درمان	NOUN,EZ		bn:00076843n
f004.s020.t015	دامپزشکی	دامپزشکی	NOUN		bn:00113583a
f004.s020.t016	باشد	باشید#باش	VERB		bn:00083181v
f004.s020.t017	و	و	CCONJ		bn:00082336v
f004.s020.t018	در	در	ADP		
f004.s020.t019	عین	عین	NOUN,EZ		
f004.s020.t020	حال	حال	NOUN		
f004.s020.t021	به	به	ADP		
f004.s020.t022	علل	علل	NOUN,EZ		bn:00016850n
f004.s020.t023	زمینه‌ای	زمینه	NOUN		bn:00095360v
f004.s020.t024	استفراغ	استفراغ	NOUN		bn:00027565n
f004.s020.t025	رسیدگی	رسیدگی	NOUN		bn:00082336v
f004.s020.t026	شود	شد#شو	VERB		bn:00082336v
f004.s020.t027	.	.	PUNCT		
f004.s021.t001	خطر	خطر	NOUN,EZ		bn:00030747n
f004.s021.t002	مرتبط	مرتبط	ADJ		bn:00006541n 
f004.s021.t003	با	با	ADP		
f004.s021.t004	سرنیا	سرنیا	NOUN		bn:00923812n
f004.s021.t005	چیست	چیست	VERB		bn:13063770n
f004.s021.t006	؟	؟	PUNCT		
f004.s022.t001	سرنیا	سرنیا	NOUN		bn:00923812n
f004.s022.t002	به	به	ADP		
f004.s022.t003	طور	طور	NOUN,EZ		
f004.s022.t004	کلی	کلی	ADJ		
f004.s022.t005	زمانی	زمانی	NOUN		
f004.s022.t006	که	که	SCONJ		
f004.s022.t007	روزانه	روزانه	ADV		bn:00114917r
f004.s022.t008	در	در	ADP		
f004.s022.t009	دوزهای	دوز	NOUN,EZ		bn:00028320n
f004.s022.t010	حداکثر	حداکثر	ADV		
f004.s022.t011	۵	۵	NUM		
f004.s022.t012	برابر	برابر	ADP,EZ		bn:00019848n
f004.s022.t013	دوز	دوز	NOUN,EZ		bn:00028320n
f004.s022.t014	توصیه‌شده	توصیه‌شده	ADJ		bn:00082418v
f004.s022.t015	برای	برای	ADP,EZ		
f004.s022.t016	مدت	مدت	NOUN,EZ		bn:00061605n
f004.s022.t017	زمان	زمان	NOUN,EZ		bn:00077267n
f004.s022.t018	طولانی	طولانی	ADJ		bn:00101795a
f004.s022.t019	(	(	PUNCT		
f004.s022.t020	تا	تا	ADP		
f004.s022.t021	۳	۳	NUM		
f004.s022.t022	برابر	برابر	ADP,EZ		bn:00019848n
f004.s022.t023	حداکثر	حداکثر	DET,EZ		bn:00106517a
f004.s022.t024	مدت	مدت	NOUN,EZ		bn:00022191n
f004.s022.t025	زمان	زمان	NOUN,EZ		bn:00022191n
f004.s022.t026	توصیه‌شده	توصیه‌شده	ADJ,EZ		
f004.s022.t027	درمان	درمان	NOUN		bn:00047235n
f004.s022.t028	)	)	PUNCT		
f004.s022.t029	تجویز	تجویز	NOUN		bn:00082365v
f004.s022.t030	می‌شد	شد#شو	VERB		bn:00082365v
f004.s022.t031	،	،	PUNCT		
f004.s022.t032	به	به	ADP		
f004.s022.t033	خوبی	خوبی	NOUN		bn:00115530r
f004.s022.t034	تحمل	تحمل	NOUN		bn:00095008v
f004.s022.t035	می‌شد	شد#شو	VERB		bn:00095008v
f004.s022.t036	.	.	PUNCT		
f004.s023.t001	برای	برای	ADP,EZ		
f004.s023.t002	فردی	فردی	NOUN		bn:00046516n
f004.s023.t003	که	که	SCONJ		
f004.s023.t004	دارو	دارو	NOUN		bn:00054128n
f004.s023.t005	را	را	ADP		
f004.s023.t006	می‌دهد	داد#ده	VERB		bn:00088826v
f004.s023.t007	یا	یا	CCONJ		
f004.s023.t008	با	با	ADP		
f004.s023.t009	حیوان	حیوان	NOUN		bn:00004222n
f004.s023.t010	تماس	تماس	NOUN		
f004.s023.t011	می‌گیرد	گرفت#گیر	VERB		
f004.s023.t012	چه	چه	SCONJ		
f004.s023.t013	احتیاط‌هایی	احتیاط	NOUN		bn:00042049n
f004.s023.t014	لازم	لازم	ADJ		
f004.s023.t015	است	است	VERB		wn:02610777
f004.s023.t016	؟	؟	PUNCT		
f004.s024.t001	Cerenia	Cerenia	NOUN		bn:00923812n
f004.s024.t002	خطر	خطر	NOUN,EZ		bn:00030747n
f004.s024.t003	خاصی	خاصی	ADJ		bn:00102398a
f004.s024.t004	را	را	ADP		
f004.s024.t005	برای	برای	ADP,EZ		
f004.s024.t006	مردم	مردم	NOUN		bn:00044382n
f004.s024.t007	نشان	نشان	NOUN		bn:00083187v
f004.s024.t008	نمی‌دهد	داد#ده	VERB		bn:00116360r
f004.s024.t009	.	.	PUNCT		
