Token ID	Token	Lemma	POS	BN Synset	Gloss
d002.s019.t009	ফাংশন	ফাংশন	N	bn:00036821n	(mathematics) a mathematical relation such that each element of a given set (the domain of the function) is associated with an element of another set (the range of the function)
d002.s019.t010	খুঁজে	খুঁজে	V	bn:00082811v	Establish after a calculation, investigation, experiment, survey, or study
d002.s019.t011	পায়	পায়	V	bn:00082276v	Come into the possession of something concrete or abstract
d002.s019.t012	,	ফাংশন	N		
d002.s019.t013	এটি	এটি	X		
d002.s019.t014	পরীক্ষা	পরীক্ষা	V	bn:00082813v	Find out, learn, or determine with certainty, usually by making an inquiry or other effort
d002.s019.t015	করে	করে	V	bn:00087107v	Carry out or perform an action
d002.s019.t016	অ্যাবসি	অ্যাবসি	N		
d002.s019.t017	একটি	একটি	A		
d002.s019.t018	অপারেটর	অপারেটর	N		
d002.s019.t019	কিনা	কিনা	X		
d002.s019.t020	।	।	X		
d002.s020.t001	এটি	এটি	X		
d002.s020.t002	যদি	যদি	X		
d002.s020.t003	হয়	হয়	X		
d002.s020.t004	,	,	X		
d002.s020.t005	তবে	তবে	X		
d002.s020.t006	এটি	এটি	N		
d002.s020.t007	একটি	একটি	A		
d002.s020.t008	অপারেটর	অপারেটর	N	bn:00059141n	(mathematics) a symbol or function representing a mathematical operation
d002.s020.t009	হিসাবে	হিসাব	R		
d002.s020.t010	গণ্য	গণ্য	V	bn:00095141v	Regard or consider in a specific way
d002.s020.t011	হবে	হবে	V		
d002.s020.t012	,	,	X		
d002.s020.t013	যদি	যদি	X		
d002.s020.t014	না	না	R	bn:00116360r	Negation of a word or group of words
d002.s020.t015	হয়	হয়	X		
d002.s020.t016	,	,	X		
d002.s020.t017	এটি	এটি	X		
d002.s020.t018	একটি	একটি	A		
d002.s020.t019	ব্যবহারকারী	ব্যবহারকারী	N	bn:00079373n	A person who makes use of a thing; someone who uses or employs something
d002.s020.t020	ফাংশন	ফাংশন	N	bn:00036821n	(mathematics) a mathematical relation such that each element of a given set (the domain of the function) is associated with an element of another set (the range of the function)
d002.s020.t021	হিসাবে	হিসাব	R		
d002.s020.t022	গণ্য	গণ্য	V	bn:00095141v	Regard or consider in a specific way
d002.s020.t023	হবে	হবে	V		
d002.s020.t024	।	।	X		
d002.s021.t001	:	:	X		
d002.s021.t002	#ERROR!	#ERROR!			
d002.s021.t003	:	:	X		
d002.s021.t004	এটি	এটি	X		
d002.s021.t005	একটি	একটি	A		
d002.s021.t006	চলক	চলক	A		
d002.s021.t007	মান	মান	N	bn:00079508n	A numerical quantity measured or assigned or computed
d002.s021.t008	নির্ধারণ	নির্ধারণ	V	bn:00086468v	Decide upon or fix definitely
d002.s021.t009	করতে	করতে	V		
d002.s021.t010	ব্যবহৃত	ব্যবহৃত	A		
d002.s021.t011	হয়	হয়	X		
d002.s021.t012	।	।	X		
d002.s022.t001	:	:	X		
d002.s022.t002	ক্ষুদ্র	ক্ষুদ্র	N	bn:03132721n	In mathematics, a piecewise-defined function is a function defined by multiple sub-functions, where each sub-function applies to a different interval in the domain.
d002.s022.t003	শর্ত	শর্ত	N	bn:00021645n	An assumption on which rests the validity or effect of something else
d002.s022.t004	সংজ্ঞা	সংজ্ঞা	N		
d002.s022.t005	।	।	X		
d002.s023.t001	আংশিকভাবে	আংশিক	N	bn:03132721n	In mathematics, a piecewise-defined function is a function defined by multiple sub-functions, where each sub-function applies to a different interval in the domain.
d002.s023.t002	আমরা	আমরা	X		
d002.s023.t003	ক্যালজেব্রাতে	ক্যালজেব্রাতে	N	bn:14324775n	KAlgebra is a mathematical graph calculator included in the KDE education package
d002.s023.t004	শর্তযুক্ত	শর্তযুক্ত	A	bn:00100214a	Imposing or depending on or containing a condition
d002.s023.t005	অপারেশনকে	অপারেশনকে	N		
d002.s023.t006	সংজ্ঞায়িত	সংজ্ঞা	V	bn:00086468v	Decide upon or fix definitely
d002.s023.t007	করতে	করতে	V		
d002.s023.t008	পারি	পারি	N		
d002.s023.t009	।	।	X		
d002.s024.t001	যদি	যদি	X		
d002.s024.t002	আমরা	আমরা	X		
d002.s024.t003	আগের	আগে	N		
d002.s024.t004	অবস্থার	অবস্থা	N	bn:00021645n	An assumption on which rests the validity or effect of something else
d002.s024.t005	সাথে	সাথে	R	bn:27249702r	Along, together with others, in a group, etc.
d002.s024.t006	পরিচয়	পরিচয়	V	bn:00087681v	Put or introduce into something
d002.s024.t007	করিয়ে	করিয়ে			
d002.s024.t008	দেই	দেই	V	bn:00082442v	Be the cause or source of
d002.s024.t009	,	,	X		
d002.s024.t010	তাহলে	তাহলে	R	bn:00117250r	In that case or as a consequence
d002.s024.t011	এই	এই	X		
d002.s024.t012	শর্তটি	শর্ত	N	bn:00021645n	An assumption on which rests the validity or effect of something else
d002.s024.t013	ব্যবহার	ব্যবহার	V	bn:00082705v	Put into service; make work or employ for a particular purpose or for its inherent or natural purpose
d002.s024.t014	করা	করা	N		
d002.s024.t015	হবে	হবে	V		
d002.s024.t016	যদি	যদি	X		
d002.s024.t017	এটি	এটি	X		
d002.s024.t018	সত্য	সত্য	A	bn:00112146a	Consistent with fact or reality; not false
d002.s024.t019	হয়	হয়	X		
d002.s024.t020	,	,	X		
d002.s024.t021	যদি	যদি	X		
d002.s024.t022	এটি	এটি	X		
d002.s024.t023	কোন	কোন	A		
d002.s024.t024	শর্ত	শর্ত	N	bn:00021645n	An assumption on which rests the validity or effect of something else
d002.s024.t025	ছাড়াই	ছাড়া	X		
d002.s024.t026	পাওয়া	পাওয়া	V	bn:00086708v	Discover or determine the existence, presence, or fact of
d002.s024.t027	যায়	যায়	R	bn:00116479r	Moving or appearing to move away from a place, especially one that is enclosed or hidden;
d002.s024.t028	,	,	X		
d002.s024.t029	এটি	এটি	X		
d002.s024.t030	শেষ	শেষ	A	bn:00102969a	Conclusive in a process or progression
d002.s024.t031	অবস্থায়	অবস্থা	N	bn:00016401n	An occurrence of something
d002.s024.t032	প্রবেশ	প্রবেশ	V	bn:00085363v	To come or go into
d002.s024.t033	করবে	করবে	V		
d002.s024.t034	।	।	X		
d002.s025.t001	{	{	X		
d002.s025.t002	/	/	X		
d002.s025.t003	:	:	X		
d002.s025.t004	গণিত	গণিত	N	bn:03313895n	Mathematical Markup Language is a mathematical markup language, an application of XML for describing mathematical notations and capturing both its structure and content.
d002.s025.t005	ধারক	ধারক	N	bn:03305154n	In computer science, a container is a class or a data structure whose instances are collections of other objects.
d002.s025.t006	।	।	X		
d002.s026.t001	এটি	এটি	X		
d002.s026.t002	একটি	একটি	A		
d002.s026.t003	কন্টেইনার	কন্টেইনার	N	bn:03305154n	In computer science, a container is a class or a data structure whose instances are collections of other objects.
d002.s026.t004	সংজ্ঞায়িত	সংজ্ঞা	V	bn:00086466v	Determine the nature of
d002.s026.t005	করতে	করতে	V		
d002.s026.t006	ব্যবহার	ব্যবহার	V	bn:00082705v	Put into service; make work or employ for a particular purpose or for its inherent or natural purpose
d002.s026.t007	করা	করা	N		
d002.s026.t008	যেতে	যেতে	A		
d002.s026.t009	পারে	পারে	V		
d002.s026.t010	।	।	X		
d002.s027.t001	মূলত	মূলত	R	bn:00114714r	For the most part
d002.s027.t002	টুকরা	টুকরা	N	bn:03132721n	In mathematics, a piecewise-defined function is a function defined by multiple sub-functions, where each sub-function applies to a different interval in the domain.
d002.s027.t003	টুকরা	টুকরা	N		
d002.s027.t004	দিয়ে	দিয়ে	R	bn:27249702r	Along, together with others, in a group, etc.
d002.s027.t005	কাজ	কাজ	V	bn:00095812v	Exert oneself by doing mental or physical work for a purpose or out of necessity
d002.s027.t006	করার	করার	N		
d002.s027.t007	জন্য	জন্য	X		
d002.s027.t008	প্রয়োজনীয়	প্রয়োজন	A	bn:00113455a	Being of use or service
d002.s027.t009	।	।	X		
d002.s028.t001	এখন	এখন	R	bn:00114424r	At the present moment
d002.s028.t002	আপনি	আপনি	X		
d002.s028.t003	আমাকে	আমাকে	X		
d002.s028.t004	জিজ্ঞেস	জিজ্ঞেস	V	bn:00082821v	Address a question to and expect an answer from
d002.s028.t005	করতে	করতে			
d002.s028.t006	পারেন	পারেন	V		
d002.s028.t007	,	,	X		
d002.s028.t008	ব্যবহারকারীর	ব্যবহার	N		
d002.s028.t009	কেন	কেন	X		
d002.s028.t010	গণিতএমএল	গণিতএমএল	N	bn:03313895n	Mathematical Markup Language is a mathematical markup language, an application of XML for describing mathematical notations and capturing both its structure and content.
d002.s028.t011	নিয়ে	নিয়ে	X		
d002.s028.t012	মাথা	মাথা	N		
d002.s028.t013	ঘামানো	ঘামানো	X		
d002.s028.t014	উচিত	উচিত	A		
d002.s028.t015	?	?	X		
d002.s029.t001	এটা	এটা	X		
d002.s029.t002	সহজ	সহজ	A	bn:00101973a	Posing no difficulty; requiring little effort
d002.s029.t003	।	।	N		
d002.s029.t004	এর	এর	X		
d002.s029.t005	মাধ্যমে	মাধ্যম	N		
d002.s029.t006	আমরা	আমরা	X		
d002.s029.t007	কোস	কোস	N		
d002.s029.t008	(	(	X		
d002.s029.t009	,	,	V		
d002.s029.t010	পাপ	পাপ	N	bn:00071709n	Ratio of the length of the side opposite the given angle to the length of the hypotenuse of a right-angled triangle
d002.s029.t011	(	(	A		
d002.s029.t012	,	,			
d002.s029.t013	অন্য	অন্য	A	bn:00108011a	Not the same one or ones already mentioned or implied- the White Queen
d002.s029.t014	কোন	কোন	N		
d002.s029.t015	ত্রিকোণমিতিক	ত্রিকোণমিতিক	A		
d002.s029.t016	ফাংশন	ফাংশন	N	bn:00036821n	(mathematics) a mathematical relation such that each element of a given set (the domain of the function) is associated with an element of another set (the range of the function)
d002.s029.t017	,	,	X		
d002.s029.t018	যোগফল	যোগফল	N		
d002.s029.t019	বা	বা			
d002.s029.t020	পণ্য	পণ্য			
d002.s029.t021	()	()	X		
d002.s029.t022			X		
d002.s029.t023	এর	এর	X		
d002.s029.t024	মত	মত	X		
d002.s029.t025	ফাংশনের	ফাংশন	N	bn:00036821n	(mathematics) a mathematical relation such that each element of a given set (the domain of the function) is associated with an element of another set (the range of the function)
d002.s029.t026	সাথে	সাথে	N		
d002.s029.t027	কাজ	কাজ	V	bn:00085744v	Handle and cause to function
d002.s029.t028	করতে	করতে	V		
d002.s029.t029	পারি	পারি	N		
d002.s029.t030	।	।	X		
d002.s030.t001	এটা	এটা	X		
d002.s030.t002	কি	কি	X		
d002.s030.t003	ধরনের	ধরনের	N	bn:00035907n	A category of things distinguished by some common characteristic or quality
d002.s030.t004	ব্যাপার	ব্যাপার	N		
d002.s030.t005	না	না	R	bn:00116360r	Negation of a word or group of words
d002.s030.t006	।	।	X		
d002.s031.t001	আমরা	আমরা	X		
d002.s031.t002	ব্যবহার	ব্যবহার	V	bn:00082705v	Put into service; make work or employ for a particular purpose or for its inherent or natural purpose
d002.s031.t003	করতে	করতে	N		
d002.s031.t004	পারি	পারি	N		
d002.s031.t005	প্লাস	প্লাস	N	bn:00001296n	The arithmetic operation of summing; calculating the sum of two or more numbers
