Token ID	Token	Lemma	POS	Sense	Token ID ES	Token ES	Lemma ES	POS ES	Sense ES
d002.s009.t003	tabs	tab	N	bn:00120018n	es002.s009.t004	pestañas	pestaña	NOUN	bn:00120018n
d002.s009.t004	you		X						
d002.s009.t005	will		X						
d002.s009.t006	find	find	V	bn:00086708v	es002.s009.t005	encontrará	encontrar	VERB	bn:00086708v
d002.s009.t007	an		X		es002.s009.t006	un	uno	DET	
d002.s009.t008	input	input	N	bn:00046850n	es002.s009.t009	entrada	entrada	NOUN	bn:00046850n
d002.s009.t009	field	field	N	bn:00034274n	es002.s009.t007	campo	campo	NOUN	bn:00034274n
d002.s009.t010	to		X		es002.s009.t010	para	para	ADP	
d002.s009.t011	type	type	V	bn:00095295v	es002.s009.t011	escribir	escribir	VERB	bn:00095295v
d002.s009.t012	your		X		es002.s009.t012	sus	su	DET	
d002.s009.t013	functions	function	N	bn:00036821n	es002.s009.t013➕es002.s009.t017	funciones➕cálculos	función	NOUN	bn:00036821n
d002.s009.t014	or		X		es002.s009.t014	o	o	CCONJ	
d002.s009.t015	do	do	V	bn:00087107v	es002.s009.t015	hacer	hacer	VERB	bn:00087107v
d002.s009.t016	your		X		es002.s009.t016	sus	su	DET	
d002.s009.t017	calculations	calculation	N	bn:00014688n	es002.s009.t017	cálculos	cálculo	NOUN	bn:00014688n
d002.s009.t018	.		X		es002.s009.t018	.	.	PUNCT	
d002.s010.t001	If		X		es002.s010.t001	Si	si	SCONJ	
d002.s010.t002	we		X		es002.s010.t013	darnos	dar yo	VERB	
d002.s010.t003	want	want	V	bn:00086682v	es002.s010.t002	queremos	querer	VERB	bn:00086682v
d002.s010.t004	to		X						
d002.s010.t005	understand	understand	V	bn:00092443v	es002.s010.t003	entender	entender	VERB	bn:00092443v
d002.s010.t006	how		X		es002.s010.t004	cómo	cómo	PRON	
d002.s010.t007	it		X						
d002.s010.t008	works	work	V	bn:00088629v	es002.s010.t005	funciona	funcionar	VERB	bn:00088629v
d002.s010.t009	,		X		es002.s010.t006	,	,	PUNCT	
d002.s010.t010	the		X		es002.s010.t007	lo	él	PRON	
d002.s010.t011	best	good	J	bn:00098274a	es002.s010.t008	mejor	mejor	ADJ	bn:00098274a
d002.s010.t012	thing	thing	N	bn:00076919n	es002.s010.t009	que	que	PRON	bn:00076919n
d002.s010.t013	we		X		es002.s010.t010	podemos	poder	AUX	
d002.s010.t014	can		X						
d002.s010.t015	do	do	V	bn:00087107v	es002.s010.t011	hacer	hacer	VERB	bn:00087107v
d002.s010.t016	is	be	V		es002.s010.t012	es	ser	AUX	
d002.s010.t017	to		X						
d002.s010.t018	realize	realize	V	bn:00082472v	es002.s010.t013	darnos	dar yo	VERB	bn:00082472v
d002.s010.t019	that		X		es002.s010.t016	que	que	SCONJ	
d002.s010.t020	our		X		es002.s010.t017	nuestra	nuestro	DET	
d002.s010.t021	input	input	N	bn:00046850n	es002.s010.t018	entrada	entrada	NOUN	bn:00046850n
d002.s010.t022	is	be	V		es002.s010.t020	está	estar	AUX	
d002.s010.t023	being	be	V		es002.s010.t021	convirtiendo	convertir	VERB	
d002.s010.t024	converted	convert	V	bn:00084772v	es002.s010.t021	convirtiendo	convertir	VERB	bn:00084772v
d002.s010.t025	into		X		es002.s010.t022	a	a	ADP	
d002.s010.t026	MathML	mathml	N	bn:03313895n	es002.s010.t023	MathML	MathML	PROPN	bn:03313895n
d002.s010.t027	although		X		es002.s010.t024	aunque	aunque	SCONJ	
d002.s010.t028	it		X						
d002.s010.t029	is	be	V		es002.s010.t026	es	ser	AUX	
d002.s010.t030	not	not	R	bn:00116360r	es002.s010.t025	no	no	ADV	bn:00116360r
d002.s010.t031	necessary	necessary	J	bn:00107182a	es002.s010.t027	necesario	necesario	ADJ	bn:00107182a
d002.s010.t032	to		X						
d002.s010.t033	know	know	V	bn:00085261v	es002.s010.t028	saber	saber	AUX	bn:00085261v
d002.s010.t034	MathML	mathml	N	bn:03313895n	es002.s010.t029	MathML	mathml	NOUN	bn:03313895n
d002.s010.t035	.		X		es002.s010.t030	.	.	PUNCT	
d002.s011.t001	I		X		es002.s011.t005	basado	basar	VERB	
d002.s011.t002	have	have	V		es002.s011.t004	he	haber	AUX	
d002.s011.t003	based	base	V	bn:00083141v	es002.s011.t005	basado	basar	VERB	bn:00083141v
d002.s011.t004	the		X		es002.s011.t001	La	el	DET	
d002.s011.t005	syntax	syntax	N	bn:02561609n	es002.s011.t002	sintaxis	sintaxis	NOUN	bn:02561609n
d002.s011.t006	basically	basically	R	bn:00114508r	es002.s011.t006	básicamente	básicamente	ADV	bn:00114508r
d002.s011.t007	on		X		es002.s011.t007	en	en	ADP	
d002.s011.t008	common	common	J	bn:00100090a	es002.s011.t010	común	común	ADJ	bn:00100090a
d002.s011.t009	sense	sense	N	bn:00021164n	es002.s011.t009	sentido	sentido	NOUN	bn:00021164n
d002.s011.t010	,		X		es002.s011.t011	,	,	PUNCT	
d002.s011.t011	it		X						
d002.s011.t012	should		X		es002.s011.t013	debería	deber	AUX	
d002.s011.t013	not	not	R	bn:00116360r	es002.s011.t012	no	no	ADV	bn:00116360r
d002.s011.t014	be	be	V		es002.s011.t014	ser	ser	AUX	
d002.s011.t015	hard	hard	J	bn:00101358a	es002.s011.t015	difícil	difícil	ADJ	bn:00101358a
d002.s011.t016	for		X		es002.s011.t016	para	para	ADP	
d002.s011.t017	anyone	anyone	N	bn:02268723n	es002.s011.t017	nadie	nadie	PRON	bn:02268723n
d002.s011.t018	.		X		es002.s011.t018	.	.	PUNCT	
d002.s012.t001	I		X		es002.s012.t001	He	haber	AUX	
d002.s012.t002	ve	have	V						
d002.s012.t003	looked	look	V	bn:00090448v	es002.s012.t002	observado	observar	VERB	bn:00090448v
d002.s012.t004	closely	closely	R	bn:00114748r	es002.s012.t003➕es002.s012.t004	de➕cerca	de	ADP➕ADV	bn:00114748r
d002.s012.t005	to		X		es002.s012.t007	de	de	ADP	
d002.s012.t006	maxima	maxima	N	bn:03857246n	es002.s012.t008	maxima	maximo	ADJ	bn:03857246n
d002.s012.t007	and		X		es002.s012.t009	y	y	CCONJ	
d002.s012.t008	maple	maple	N	bn:03668936n	es002.s012.t010	maple	maple	ADJ	bn:03668936n
d002.s012.t009	s		X						
d002.s012.t010	syntax	syntax	N	bn:02561609n	es002.s012.t006	sintaxis	sintaxis	NOUN	bn:02561609n
d002.s012.t011	so		X		es002.s012.t011	para	para	ADP	
d002.s012.t012	they		X		es002.s012.t014	vean	ver	VERB	
d002.s012.t013	look	look	V	bn:00090452v	es002.s012.t014	vean	ver	VERB	bn:00090452v
d002.s012.t014	very	very	R	bn:00116789r	es002.s012.t015	muy	mucho	ADV	bn:00116789r
d002.s012.t015	similar	similar	J	bn:00096782a	es002.s012.t016	similares	similar	ADJ	bn:00096782a
d002.s012.t016	.		X		es002.s012.t017	.	.	PUNCT	
d002.s013.t001	#ERROR!		X		es002.s013.t001	+	+	PROPN	
d002.s013.t002	-		X		es002.s013.t002	-*/	-*/	NUM	
d002.s013.t003	*		X		es002.s013.t002	-*/	-*/	NUM	
d002.s013.t004	/		X		es002.s013.t002	-*/	-*/	NUM	
d002.s013.t005	:		X		es002.s013.t003	:	:	PUNCT	
d002.s013.t006	Addition	addition	N	bn:00001296n	es002.s013.t004	Suma	Suma	PROPN	bn:00001296n
d002.s013.t007	,		X		es002.s013.t005	,	,	PUNCT	
d002.s013.t008	subtraction	subtraction	N	bn:00055233n	es002.s013.t006➕es002.s013.t010	resta➕división	resta	NOUN	bn:00055233n
d002.s013.t009	,		X		es002.s013.t007	,	,	PUNCT	
d002.s013.t010	multiplication	multiplication	N	bn:00056300n	es002.s013.t008	multiplicación	multiplicación	NOUN	bn:00056300n
d002.s013.t011	and		X		es002.s013.t009	y	y	CCONJ	
d002.s013.t012	division	division	N	bn:00027919n	es002.s013.t010	división	división	NOUN	bn:00027919n
d002.s013.t013	.		X		es002.s013.t011	.	.	PUNCT	
d002.s014.t001	^		X		es002.s014.t001	^	^	PROPN	
d002.s014.t002	,		X		es002.s014.t002	,	,	PUNCT	
d002.s014.t003	**		X		es002.s014.t003	*	*	NOUN	
d002.s014.t004	:		X		es002.s014.t005	:	:	PUNCT	
d002.s014.t005	Power	power	N	bn:00032355n	es002.s014.t006	Poder	Poder	PROPN	bn:00032355n
d002.s014.t006	,		X		es002.s014.t007	,	,	PUNCT	
d002.s014.t007	you		X		es002.s014.t004	*	*	SYM	
d002.s014.t008	can		X		es002.s014.t008	puedes	poder	AUX	
d002.s014.t009	use	use	V	bn:00082705v	es002.s014.t009	usarlos	usar él	VERB	bn:00082705v
d002.s014.t010	them		X		es002.s014.t009	usarlos	usar él	VERB	
d002.s014.t011	both		X		es002.s014.t010	ambos	ambos	NUM	
d002.s014.t012	.		X		es002.s014.t011	.	.	PUNCT	
d002.s015.t001	Also	also	R	bn:00114246r	es002.s015.t001	También	también	ADV	bn:00114246r
d002.s015.t002	it		X						
d002.s015.t003	is	be	V		es002.s015.t002	es	ser	AUX	
d002.s015.t004	possible	possible	J	bn:00108829a	es002.s015.t003	posible	posible	ADJ	bn:00108829a
d002.s015.t005	to		X						
d002.s015.t006	use	use	V	bn:00082705v	es002.s015.t004	utilizar	utilizar	VERB	bn:00082705v
d002.s015.t007	the		X		es002.s015.t005	los	el	DET	
d002.s015.t008	unicode	unicode	N	bn:02529895n	es002.s015.t006➕es002.s015.t007	caracteres➕Unicode²	caracter	NOUN➕PROPN	bn:02529895n
d002.s015.t009	²		X		es002.s015.t007	Unicode²	Unicode²	PROPN	
d002.s015.t010	characters	character	N	bn:09438926n	es002.s015.t006	caracteres	caracter	NOUN	bn:09438926n
d002.s015.t011	.		X		es002.s015.t008	.	.	PUNCT	
d002.s016.t001	Powers	power	N	bn:00032355n	es002.s016.t002	poderes	poder	NOUN	bn:00032355n
d002.s016.t002	are	be	V		es002.s016.t004	son	ser	AUX	
d002.s016.t003	one		X		es002.s016.t005	una	uno	DET	
d002.s016.t004	way	way	N	bn:00001965n	es002.s016.t006	manera	manera	NOUN	bn:00001965n
d002.s016.t005	to		X		es002.s016.t007	de	de	ADP	
d002.s016.t006	make	make	V	bn:00090557v	es002.s016.t008	hacer	hacer	VERB	bn:00090557v
d002.s016.t007	roots	root	N	bn:00068247n	es002.s016.t001➕es002.s016.t009	Los➕raíces	el	DET➕NOUN	bn:00068247n
d002.s016.t008	too	too	R	bn:00114246r	es002.s016.t003	también	también	ADV	bn:00114246r
d002.s016.t009	.		X		es002.s016.t010	.	.	PUNCT	
d002.s017.t001	-gt	-gt	N		es002.s017.t001	-gt	-gt	PUNCT	
d002.s017.t002	:		X		es002.s017.t002	:	:	PUNCT	
d002.s017.t003	It		X		es002.s017.t003	Es	ser	AUX	
d002.s017.t004	s	be	V						
d002.s017.t005	the		X		es002.s017.t004	la	el	DET	
d002.s017.t006	way	way	N	bn:00001965n	es002.s017.t005	forma	forma	NOUN	bn:00001965n
d002.s017.t007	to		X		es002.s017.t006	de	de	ADP	
d002.s017.t008	specify	specify	V	bn:00086468v	es002.s017.t007	especificar	especificar	VERB	bn:00086468v
d002.s017.t009	the		X		es002.s017.t008	la	el	DET	
d002.s017.t010	bounded	bound	V		es002.s017.t010	acotada	acotado	ADJ	
d002.s017.t011	variable	variable	N	bn:00079583n	es002.s017.t009	variable	variable	ADJ	bn:00079583n
d002.s017.t012	in		X		es002.s017.t011	en	en	ADP	
d002.s017.t013	a		X		es002.s017.t012	una	uno	DET	
d002.s017.t014	function	function	N	bn:00036821n	es002.s017.t013	función	función	NOUN	bn:00036821n
d002.s017.t015	.		X		es002.s017.t014	.	.	PUNCT	
d002.s018.t001	(		X		es002.s018.t001	(	(	PUNCT	
d002.s018.t002	)		X		es002.s018.t002	):	):	PUNCT	
d002.s018.t003	:		X		es002.s018.t002	):	):	PUNCT	
d002.s018.t004	It		X		es002.s018.t003	Se	él	PRON	
d002.s018.t005	is	be	V						
d002.s018.t006	used	use	V	bn:00082705v	es002.s018.t004	utiliza	utilizar	VERB	bn:00082705v
d002.s018.t007	to		X		es002.s018.t005	para	para	ADP	
d002.s018.t008	specify	specify	V	bn:00086468v	es002.s018.t006	especificar	especificar	VERB	bn:00086468v
d002.s018.t009	a		X		es002.s018.t007	una	uno	DET	
d002.s018.t010	higher	high	J	bn:00104162a	es002.s018.t009	más	más	ADV	bn:00104162a
d002.s018.t011	priority	priority	N	bn:00004489n	es002.s018.t008	prioridad	prioridad	NOUN	bn:00004489n
d002.s018.t012	.		X		es002.s018.t011	.	.	PUNCT	
d002.s019.t001	abc(params)		X		es002.s019.t001➕es002.s019.t002	abc(params➕):	abc(params	NOUN➕PUNCT	
d002.s019.t002	:		X		es002.s019.t002	):	):	PUNCT	
d002.s019.t003	When		X		es002.s019.t003	cuando	cuando	SCONJ	
d002.s019.t004	the		X		es002.s019.t004	el	el	DET	
d002.s019.t005	parser	parser	N	bn:00060753n	es002.s019.t005	analizador	analizador	NOUN	bn:00060753n
d002.s019.t006	finds	find	V	bn:00082811v	es002.s019.t006➕es002.s019.t010	encuentra➕comprueba	encontrar	VERB	bn:00082811v
d002.s019.t007	a		X		es002.s019.t007	una	uno	DET	
d002.s019.t008	function	function	N	bn:00036821n	es002.s019.t008	función	función	NOUN	bn:00036821n
d002.s019.t009	,		X		es002.s019.t009	,	,	PUNCT	
d002.s019.t010	it		X						
d002.s019.t011	checks	check	V	bn:00082813v	es002.s019.t010	comprueba	comprobar	VERB	bn:00082813v
d002.s019.t012	if		X		es002.s019.t011	si	si	SCONJ	
d002.s019.t013	abc	abc	N		es002.s019.t012	abc	abc	PROPN	
d002.s019.t014	is	be	V		es002.s019.t013	es	ser	AUX	
d002.s019.t015	an		X		es002.s019.t014	un	uno	DET	
d002.s019.t016	operator	operator	N	bn:00059141n	es002.s019.t015	operador	operador	NOUN	bn:00059141n
d002.s019.t017	.		X		es002.s019.t016	.	.	PUNCT	
d002.s020.t001	If		X		es002.s020.t001	Si	si	SCONJ	
d002.s020.t002	it		X		es002.s020.t002	lo	él	PRON	
d002.s020.t003	is	be	V		es002.s020.t003	es	es	NOUN	
d002.s020.t004	,		X		es002.s020.t004	,	,	PUNCT	
d002.s020.t005	it		X						
d002.s020.t006	will		X		es002.s020.t005	será	ser	AUX	
d002.s020.t007	be	be	V						
d002.s020.t008	treated	treat	V	bn:00095141v	es002.s020.t006	tratado	tratar	VERB	bn:00095141v
d002.s020.t009	as		X		es002.s020.t007	como	como	SCONJ	
d002.s020.t010	an		X		es002.s020.t008	un	uno	DET	
d002.s020.t011	operator	operator	N	bn:00059141n	es002.s020.t009	operador	operador	NOUN	bn:00059141n
d002.s020.t012	,		X		es002.s020.t010➕es002.s020.t023	;➕.	;	PUNCT	
d002.s020.t013	if		X		es002.s020.t011	si	si	SCONJ	
d002.s020.t014	it		X		es002.s020.t013	lo	él	PRON	
d002.s020.t015	is	be	V		es002.s020.t014	es	es	NOUN	
d002.s020.t016	not	not	R	bn:00116360r	es002.s020.t012	no	no	ADV	bn:00116360r
d002.s020.t017	,		X		es002.s020.t015	,	,	PUNCT	
d002.s020.t018	it		X						
d002.s020.t019	will		X		es002.s020.t016	será	ser	AUX	
d002.s020.t020	be	be	V		es002.s020.t021	de	de	ADP	
d002.s020.t021	treated	treat	V	bn:00095141v	es002.s020.t017	tratado	tratar	VERB	bn:00095141v
d002.s020.t022	as		X		es002.s020.t018	como	como	SCONJ	
d002.s020.t023	a		X		es002.s020.t019	una	uno	DET	
d002.s020.t024	user	user	N	bn:00079373n	es002.s020.t022	usuario	usuario	NOUN	bn:00079373n
d002.s020.t025	function	function	N	bn:00036821n	es002.s020.t020	función	función	NOUN	bn:00036821n
d002.s020.t026	.		X		es002.s020.t023	.	.	PUNCT	
d002.s021.t001	:		X		es002.s021.t001	:	:	PUNCT	
d002.s021.t002	#ERROR!		X		es002.s021.t002	=	=	SYM	
d002.s021.t003	:		X		es002.s021.t003	:	:	PUNCT	
d002.s021.t004	It		X		es002.s021.t010	de	de	ADP	
d002.s021.t005	is	be	V		es002.s021.t004	Se	él	PRON	
d002.s021.t006	used	use	V	bn:00082705v	es002.s021.t005	utiliza	utilizar	VERB	bn:00082705v
d002.s021.t007	to		X		es002.s021.t006	para	para	ADP	
d002.s021.t008	define	define	V	bn:00086468v	es002.s021.t007	definir	definir	VERB	bn:00086468v
d002.s021.t009	a		X		es002.s021.t008	un	uno	DET	
d002.s021.t010	variable	variable	J		es002.s021.t011	variable	variable	ADJ	
d002.s021.t011	value	value	N	bn:00079508n	es002.s021.t009	valor	valor	NOUN	bn:00079508n
d002.s021.t012	.		X		es002.s021.t012	.	.	PUNCT	
d002.s022.t001	?		X		es002.s022.t001	?	?	PUNCT	
d002.s022.t002	:		X		es002.s022.t002	:	:	PUNCT	
d002.s022.t003	Piecewise	piecewise	N	bn:03132721n	es002.s022.t003	Definición	Definición	PROPN	bn:03132721n
d002.s022.t004	condition	condition	N	bn:00021645n	es002.s022.t005	condición	condición	NOUN	bn:00021645n
d002.s022.t005	definition	definition	N	bn:00025928n	es002.s022.t003	Definición	Definición	PROPN	bn:00025928n
d002.s022.t006	.		X		es002.s022.t008	.	.	PUNCT	
d002.s023.t001	Piecewise	piecewise	N	bn:03132721n	es002.s023.t001➕es002.s023.t002	Por➕partes	por	ADP➕NOUN	bn:03132721n
d002.s023.t002	is	be	V		es002.s023.t003	es	ser	AUX	
d002.s023.t003	the		X		es002.s023.t004	la	el	DET	
d002.s023.t004	way	way	N	bn:00001965n	es002.s023.t005	forma	forma	NOUN	bn:00001965n
d002.s023.t005	we		X		es002.s023.t007	que	que	PRON	
d002.s023.t006	can		X		es002.s023.t008	podemos	poder	AUX	
d002.s023.t007	define	define	V	bn:00086468v	es002.s023.t009	definir	definir	VERB	bn:00086468v
d002.s023.t008	conditional	conditional	J	bn:00100214a	es002.s023.t011	condicionales	condicional	ADJ	bn:00100214a
d002.s023.t009	operations	operation	N	bn:00053826n	es002.s023.t010➕es002.s023.t011	operaciones➕condicionales	operación	NOUN➕ADJ	bn:00053826n
d002.s023.t010	in		X		es002.s023.t012	en	en	ADP	
d002.s023.t011	kalgebra	kalgebra	N	bn:08534138n	es002.s023.t013	kalgebra	kalgebra	PROPN	bn:08534138n
d002.s023.t012	.		X		es002.s023.t014	.	.	PUNCT	
d002.s024.t001	If		X		es002.s024.t001	Si	si	SCONJ	
d002.s024.t002	we		X		es002.s024.t002	introducimos	introducir	VERB	
d002.s024.t003	introduce	introduce	V	bn:00087681v	es002.s024.t002	introducimos	introducir	VERB	bn:00087681v
d002.s024.t004	the		X		es002.s024.t003	la	el	DET	
d002.s024.t005	condition	condition	N	bn:00021645n	es002.s024.t004	condición	condición	NOUN	bn:00021645n
d002.s024.t006	before		X		es002.s024.t005	antes	antes	ADV	
d002.s024.t007	the		X		es002.s024.t006	del	del	ADP	
d002.s024.t008	?	?	N	bn:00047210n	es002.s024.t007	?	?	PUNCT	bn:00047210n
d002.s024.t009	it		X						
d002.s024.t010	will		X		es002.s024.t008	utilizará	utilizar	VERB	
d002.s024.t011	use	use	V	bn:00082705v	es002.s024.t008	utilizará	utilizar	VERB	bn:00082705v
d002.s024.t012	this		X		es002.s024.t009	esta	este	DET	
d002.s024.t013	condition	condition	N	bn:00021645n	es002.s024.t010	condición	condición	NOUN	bn:00021645n
d002.s024.t014	only	only	R	bn:00114626r	es002.s024.t011	sólo	sólo	ADV	bn:00114626r
d002.s024.t015	if		X		es002.s024.t012	si	si	SCONJ	
d002.s024.t016	it		X						
d002.s024.t017	is	be	V		es002.s024.t013	es	ser	AUX	
d002.s024.t018	TRUE	TRUE	J	bn:00112146a	es002.s024.t014	verdadera	verdadero	ADJ	bn:00112146a
d002.s024.t019	,		X		es002.s024.t015	,	,	PUNCT	
d002.s024.t020	if		X		es002.s024.t016	si	si	SCONJ	
d002.s024.t021	it		X						
d002.s024.t022	finds	find	V	bn:00086708v	es002.s024.t017	encuentra	encontrar	VERB	bn:00086708v
d002.s024.t023	a		X		es002.s024.t018	un	uno	DET	
d002.s024.t024	?	?	N	bn:00047210n	es002.s024.t019	?	?	PUNCT	bn:00047210n
d002.s024.t025	without		X		es002.s024.t020	sin	sin	ADP	
d002.s024.t026	any		X		es002.s024.t022	alguna	alguno	DET	
d002.s024.t027	condition	condition	N	bn:00021645n	es002.s024.t021	condición	condición	NOUN	bn:00021645n
d002.s024.t028	,		X		es002.s024.t023	,	,	PUNCT	
d002.s024.t029	it		X						
d002.s024.t030	will		X		es002.s024.t024	entrará	entrar	VERB	
d002.s024.t031	enter	enter	V	bn:00085363v	es002.s024.t024	entrará	entrar	VERB	bn:00085363v
d002.s024.t032	in		X		es002.s024.t025	en	en	ADP	
d002.s024.t033	the		X						
d002.s024.t034	last	last	J	bn:00102969a	es002.s024.t026	última	último	ADJ	bn:00102969a
d002.s024.t035	instance	instance	N	bn:00016401n	es002.s024.t027	instancia	instancia	NOUN	bn:00016401n
d002.s024.t036	.		X		es002.s024.t028	.	.	PUNCT	
d002.s025.t001	{		X		es002.s025.t001	{	{	NOUN	
d002.s025.t002	}		X		es002.s025.t002	}	}	NOUN	
d002.s025.t003	:		X		es002.s025.t003	:	:	PUNCT	
d002.s025.t004	MathML	mathml	N	bn:03313895n	es002.s025.t005	MathML	MathML	PROPN	bn:03313895n
d002.s025.t005	container	container	N	bn:03305154n	es002.s025.t004	contenedor	contenedor	NOUN	bn:03305154n
d002.s025.t006	.		X		es002.s025.t006	.	.	PUNCT	
d002.s026.t001	It		X		es002.s026.t001	Se	él	PRON	
d002.s026.t002	can		X		es002.s026.t002	puede	poder	AUX	
d002.s026.t003	be	be	V		es002.s026.t007	contenedor	contenedor	NOUN	
d002.s026.t004	used	use	V	bn:00082705v	es002.s026.t003	utilizar	utilizar	VERB	bn:00082705v
d002.s026.t005	to		X		es002.s026.t004	para	para	ADP	
d002.s026.t006	define	define	V	bn:00086466v	es002.s026.t005	definir	definir	VERB	bn:00086466v
d002.s026.t007	a		X		es002.s026.t006	un	uno	DET	
d002.s026.t008	container	container	N	bn:03305154n	es002.s026.t007	contenedor	contenedor	NOUN	bn:03305154n
d002.s026.t009	.		X		es002.s026.t008	.	.	PUNCT	
d002.s027.t001	Mainly	mainly	R	bn:00114714r	es002.s027.t001	Principalmente	principalmente	ADV	bn:00114714r
d002.s027.t002	useful	useful	J	bn:00113455a	es002.s027.t002	útil	útil	ADJ	bn:00113455a
d002.s027.t003	for		X		es002.s027.t003	para	para	ADP	
d002.s027.t004	working	work	V	bn:00095812v	es002.s027.t004	trabajar	trabajar	VERB	bn:00095812v
d002.s027.t005	with		X		es002.s027.t005	con	con	ADP	
d002.s027.t006	piecewise	piecewise	N	bn:03132721n	es002.s027.t006	archivos	archivo	NOUN	bn:03132721n
d002.s027.t007	.		X		es002.s027.t007	.	.	PUNCT	
d002.s028.t001	Now	now	R	bn:00114424r	es002.s028.t001	Ahora	ahora	ADV	bn:00114424r
d002.s028.t002	you		X		es002.s028.t002	podrías	podriar	AUX	
d002.s028.t003	could		X		es002.s028.t002	podrías	podriar	AUX	
d002.s028.t004	ask	ask	V	bn:00082821v	es002.s028.t003	preguntarme	preguntar yo	VERB	bn:00082821v
d002.s028.t005	me	me	N		es002.s028.t003	preguntarme	preguntar yo	VERB	
d002.s028.t006	,		X		es002.s028.t004	,	,	PUNCT	
d002.s028.t007	why		X		es002.s028.t007	qué	qué	PRON	
d002.s028.t008	should		X		es002.s028.t010	debería	deber	AUX	
d002.s028.t009	the		X		es002.s028.t008	al	al	ADP	
d002.s028.t010	user	user	N	bn:00079373n	es002.s028.t009	usuario	usuario	NOUN	bn:00079373n
d002.s028.t011	mind	mind	N						
d002.s028.t012	about		X		es002.s028.t011	importarle	importar él	VERB	
d002.s028.t013	MathML	mathml	N	bn:03313895n	es002.s028.t012	MathML	mathml	NOUN	bn:03313895n
d002.s028.t014	?		X		es002.s028.t013	?	?	PUNCT	
d002.s029.t001	That		X		es002.s029.t001	Eso	ese	PRON	
d002.s029.t002	s	be	V		es002.s029.t002	es	ser	AUX	
d002.s029.t003	easy	easy	J	bn:00101973a	es002.s029.t003	fácil	fácil	ADJ	bn:00101973a
d002.s029.t004	.		X		es002.s029.t004	.	.	PUNCT	
d002.s029.t005	With		X		es002.s029.t005	Con	con	ADP	
d002.s029.t006	this		X		es002.s029.t006	esto	este	PRON	
d002.s029.t007	,		X		es002.s029.t007	,	,	PUNCT	
d002.s029.t008	we		X						
d002.s029.t009	can		X		es002.s029.t008	podemos	poder	AUX	
d002.s029.t010	operate	operate	V	bn:00085744v	es002.s029.t009	operar	operar	VERB	bn:00085744v
d002.s029.t011	with		X		es002.s029.t010	con	con	ADP	
d002.s029.t012	functions	function	N	bn:00036821n	es002.s029.t009➕es002.s029.t011	operar➕funciones	operar	VERB➕NOUN	bn:00036821n
d002.s029.t013	like		X		es002.s029.t012	como	como	SCONJ	
d002.s029.t014	cos()	cos	N	bn:00022956n	es002.s029.t013➕es002.s029.t014➕es002.s029.t015	cos➕(➕)	cos	PROPN➕PUNCT➕PUNCT	bn:00022956n
d002.s029.t015	,		X		es002.s029.t016	,	,	PUNCT	
d002.s029.t016	sin()	sin	N	bn:00071709n	es002.s029.t017➕es002.s029.t018➕es002.s029.t019	sin➕(➕)	sin	ADP➕PUNCT➕PUNCT	bn:00071709n
d002.s029.t017	,		X		es002.s029.t020	,	,	PUNCT	
d002.s029.t018	any		X		es002.s029.t021	cualquier	cualquiera	DET	
d002.s029.t019	other	other	J	bn:00108011a	es002.s029.t022	otra	otro	DET	bn:00108011a
d002.s029.t020	trigonometric	trigonometric	J	bn:00112111a	es002.s029.t024	trigonométrica	trigonométrico	ADJ	bn:00112111a
d002.s029.t021	functions	function	N	bn:00036821n	es002.s029.t023	función	función	NOUN	bn:00036821n
